clue,exp,len
"20  Arranges what Trump does at the weekend (4,2)"," TEES UP (Donald Trump is reputed to play golf most weekends, so he TEES UP on each hole) TEES UP TEES UP (arranges)   ",119
"21  Somewhere in Washington, had a word about Ivanka’s core investment (7)", SPOKE (has a word) containing (about) AN (central letters of [core of] IVANKA) SPOK (AN) E SPOKANE (city in the American State of Washington)   ,145
22  European railways turnover weakened with age (6), (E [European] + LINES [railways]) all reversed (turnover) (SENIL E)< SENILE (showing the decay of mind or body brought on by old age)  ,136
24  Reach of 14 17’s weapon? That’s odd – no way (5), STRANGE (odd) excluding (no) ST (street; way) RANGE RANGE (the reach of LITTLE [14a] ROCKET MAN‘s [17d]weapon)   ,114
"7 THROW UP Show it’s worth revising at college (5,2)", ‘throw up’=reveal=”Show” (worth)* plus UP=at school or college ,64
8 POLLOCK Painter to cut back piece of hair (7), the painter is Jackson Pollock [wiki] LOP=”cut” reversed/”back”; plus LOCK=”piece of hair” ,92
9 DRUM Old racehorse not about to be beat (4)," drum=”beat” as a verb reD RUM=”Old racehorse”, but without re=”about” ",71
"10 LOSE/LOST COUNT 1, 2, 3 … er … 5 … where’s Dracula now? (4,5)", the online solution has LOSE over LOST second half of the clue referring to COUNT Dracula ,91
12 GRUNT Adult leaves award for university oink (5)," GRANT=”award”, with Adult leaving and replaced by University ",62
13 MAESTROS Wizards are most active on Sunday (8), (are most)* plus Sunday ,25
15 SOLE Listen to music single (4), homophone of ‘soul’=”music” ,29
16 BULLS Transport around 50:50 animals (5)," BUS=”Transport”, around L and L=50 in roman numerals, twice ",61
17 JACK Boatman‘s a knave! (4)," double definition, with “Boatman” as in ‘sailor’ ",50
18 FLOUNDER Struggle with fine? See below (8)," Fine [abbreviation on lead pencils],LO=behold=”See”, UNDER=”below” ",68
"20 DIVER I have been taken in by Doctor Daley, perhaps (5)", Tom Daley the diver [wiki] I’VE=”I have” inside DR=”Doctor” ,61
"21 PORT ROYAL Left magnificent old pirate town (4,5)", Jamaican town with a history of piracy [wiki] PORT=”Left” side of a ship; ROYAL=”magnificent” ,95
22 LING Heather Graham looks nice in fancy tops (4), =heather as in the shrub (G l n i)*: anagram/”fancy” using the top letters of G[raham] l[ooks] n[ice] i[n] ,108
24 SKIPPER Captain Kirk mostly gains power and potential energy on edge of space (7)," most of the letters of KIRk, around Power and Potential Energy; after the “edge” or one of the outer letters of Space ",119
25 SHINERS Black eyes see stars (7)," second half of the clue uses “see” as in ‘take, for example, [stars]’ Down ",76
1 CHAR Domestic help making tea (4), double definition ,19
2 DORMOUSE Rodent‘s place for resting by river (8), DORM=”place for resting” plus OUSE=”river” ,44
"3 MULLET Hairstyle, say, extremely uniform all over (6)"," TELL=”say” plus the extreme letters of UniforM, all reversed or “over” ",72
4 POACHERS Criminals swipe cash with rope (8), (cash rope)* ,14
5 FLAUNT Loud relative left before display (6), Forte=”Loud”; plus AUNT=”relative” with Left before it ,56
6 SCAT Go awaysinging jazz (4)," double definition 11 SIMILARLY Likewise, I’m a silly revolut­ionary to kidnap queen (9) (I’m a silly)*, around Regina=”queen” ",127
12 GHOUL Good time to change sides with spirit (5)," Good; plus HOUR=”time”, changing sides from Right to Left ",59
14 OSCAR O for a really big limo! (5)," OSCAR stands for the letter “O” in the phonetic alphabet OS=out-size=”really big”, CAR=”limo” ",95
"16 BEDARKEN Are North Korea’s leaders unstable, supporting plot to make things black? (8)", (Are N[orth] K[orea])*; after BED=”plot” ,42
"17 JAVELINS No point to ripped Levi jeans, they can be chucked (8)"," (Levi jeans)* minus an East=”point” – the anagram fodder still has points North and South, and another East ",109
"19 UNRIPE Not ready for difficult run? First, exercise! (6)"," (run)*, plus I=number one=”First”, plus Physical Education=”exercise” ",71
1 CRAFTSPERSON Creative type’s extremely cautious boxing marine structure for each relative (12), CautiouS (extremes of) contains (boxing) RAFT (a marine structure) then PER (for each) and SON (a relative) ,109
8 OWL-LIKE Wise co-owner regularly keeps butcher back (3-4), every other letter (regularly) of cO-oWnEr contains KILL (butcher) reversed (back) ,84
"9 AMORINI Flash Romeo, one piercing heart of Juanita, using expressions of love (7)"," MO (moment, flash) R (romeo, phonetic alphabet) I (one) inside (piercing) juANIta (heart of, middle letters) – amorini are cupids, but I can’t see how this definition works. UPDATE:amorini are paintings of cupids, so they are “representations of love” – thanks to Bruce for this ",280
11 EMOTIVE Controversial closure of some grounds (7)," somE (closure of, last letter) then MOTIVE (grounds, reason) ",62
"12 ON TRIAL Suspect fence might be so old, with hole in middle, rattlin’ badly (2,5)", O (old) then anagram (badly) RATtLIN missing middle letter (with hole in the middle) – a fence is a dealer in stolen goods ,124
13 LOFTY Esteemed Line of Duty loses half of its characters (5), LineOF duTY missing half of the letters (characters) ,54
"14 SCARPETTO Mark, with training excessive, switched climbing boot (9)"," SCAR (mark) with PE (physical exercise, training) then OTT (excessive) reversed (switched) ",92
16 FRAUDSTER Rogue German woman cleaner not universally accepted (9)," FRAU (woman, German) then DuSTER (a cleaner) missing U (universal) ",68
19 DELFT Guided around periphery of flat displaying earthenware (5)," LED (guided) reversed (around) then FlaT (outside letters, periphery of) ",74
21 IVORIES Welshman that is sticking with second teeth? (7), IVOR (a Welshman) IE (that is) with S (second) ,48
23 PAPRIKA Irish photographer leaned over model in Ford showroom? Hot stuff (7), IR (Irish) PAP (photographer) reversed (leaned over) then KA (a model in a ford showroom) ,91
24 GHASTLY Awful sports car outside has limitations for Lenny (7)," GT (sportscar) contains (outside) HAS then LennY (limitations for, outside letters) ",85
"25 ELOCUTE See copper during summer, when in France, deliver harangue (7)"," LO (see) CU (copper) in ETE (summer, in French) 26 BOARD OF TRADE Old government department, weary of discussion, relocated to Defra (5,2,5) BOARD sounds like (in discussion) “bored” (weary of) then anagram (relocated) of TO DEFRA Down ",237
"1 CALL OFF Scrub surface of levels left with ring in informal coffee house (4,3)"," first letters (surface) of Levels Left with O (a ring) inside CAFF (coffee house, informal) ",93
"2 ARIDITY Being parched, fresh air’s needed by detective on case in Tenby (7)"," anagram (fresh) of AIR then DI (detective inspector) on TenbY (case in, outside letters of) 3 THE JET SET Group of fashionistasthat maybe on runway, ready (3,3,3) definition/cryptic definition ",194
"4 PIANO Scampi – an order somewhat soft (0,5)", found inside (somewhat) scamPI AN Order – a rather mysterious wordcount in the PDF edition! Which letter doesn’t come first? ,126
"5 ROOFTOP Bounder, with clinical job, daily breaking in – from up here? (7)"," ROO (kangaroo, something that bounds) OP (operation, a job done in a clinic) contains (with…breaking in) FT (daily, a newspaper) ",130
"6 ODINIST Scandinavian disciple, big noise, is engrossed in religious text (7)"," DIN (big noise) IS inside (engrossed in) OT (Old Testament, religious text) ",77
7 POWERLIFTING Might one newspaper put in Heather’s effort raising many pounds? (12)," POWER (might) then I (one) FT (newspaper) LING inside (put in) LING (heather) 10 ISLE OF THANET Some say writer adores Geordie resident in that part of Kent (4,2,6) ISLE OF sounds like (some say) “I love” (the writer adores) then NE (of the North East, Geordie) inside (resident in) THAT ",289
15 ABRUPTEST Top classes are texting at university exam – it’s most unexpected (9)," A and B (the top classes) R (are, abbreviation in texting) UP (at university) TEST (exam) ",91
17 AVOCADO Fruity thing endlessly talkative after a party (7), VOCAL (talkative) missing last letter (endlessly) following A then DO (party) ,79
18 DRIFTER Fissure splits the German fishing boat (7)," RIFT (fissure) inside (splits) DER (the, German) ",50
19 DIPLOMA Go down and see graduate getting award (7), DIP (go down) and LO (see) MA (graduate) ,42
"20 LEISURE Ilse relaxed by English river, given free time (7)", anagram (relaxed) of ISLE then URE (an English river) ,55
1 SPATCHCOCKED Hastily inserted plaster on colt having taken a walloping going round (12), PATCH (“plaster”) on C(olt) having SOCKED (“taken a walloping”) going round ,77
10 PLOUK Place this country holds ordinary: spot north of the border (5), PL.(ace) + U.K. (“this country”) holds O(rdinary) ,51
1 EVINCE Electronic fault restricting new display (6), E for electronic & N(ew) in VICE for fault. Evince means toshow clearly hence display ,87
"4 OBSCURED Old bottles, emptied and preserved, hidden (8)", O(ld) & anemptyB(ottle)S & CURED = preserved ,46
9 DETRACTOR Revolutionary nonsense transported critic (9), ROT for nonsense & CARTED – transported all reversed. ,55
"11 MOUSY Shy maiden, poor, left out (5)", M – maiden in cricket scoring & L(eft) out of (L)OUSY – poor ,62
12 VERTIGO Rig vote designed to cause feeling of instability (7), A designed[RIG VOTE]* Politics in the Observer? Is there a term for using clues as allegories or unsubtle commentary on recent events. ,136
"13 AMATEUR Inexpert, united, right behind a friend (7)", A & MATE – friend) & U(nited) & R(ight) ,41
"14 PRIMA BALLERINA Important dancer having cracked rib, in alarm, pale (5,9)"," acracked [RIB IN ALARM PALE]*. Nice surface to fit. 17 WITH A VENGEANCE Sense retreat, for example, brought about by champion defending north vigorously (4,1,9) WIT = sense & HAVEN = retreat & EG reversed – brought about & N(orth) defended by ACE – champion ",259
21 LAMBADA Monk admitting naughty dance (7), BAD for naughty inside a LAMA – monk ,38
"23 OMICRON Letter, second sent round by Conservative in club (7)", MO for second sent back & C(onservative) inside IRON a golf club. Greek letter ,80
"24 IDLED One day, provoked, did nothing (5)", 1 & D(ay) & LED – provoked ,28
25 ELECTRODE Conductor using baton with energy after return (9)," ELECT = return to parliament say. Return is normally a reversal indicator, hurrumph, & ROD – baton & E(nergy). Nice image of conductor in front the carthorse* ",160
26 GLADNESS Aim to go back aboard schooner perhaps for pleasure (8), END for aim inside GLASS – a schooner is a style of drinking glass. Surface hints at sailing ship however ,107
"27 ERASED Blunder, as edited, partly rubbed out (6)", it’spartlyinside blundER AS EDited Down ,41
"1 ENDIVE Leaf vegetable? Need, in a stew, about four (6)", A stewed NEED* with IV = four inserted ,40
"2 INTERPRET Vignette, proper text with odd parts missing, read (9)"," Read into that what you will, it’s alternate letters of the first three words. ",80
3 CRANIUM Beginnings of markings usually in curve upward in skull (7), M(arkings) U(sually) & IN & ARC – curve all reversed – upwards ,64
"5 BARNACLE GOOSE Bird found around rocky crag, lone duck (8,5)", Arocky [CRAG LONE]* & O = duck in cricket all inside BASE for found ,69
"6 COMPARE Contrast in heart broken by politician, heart of oak (7)", MP for politcian & theheart of (o)A(k) all inside – breaking into CORE for HEART ,82
7 ROUTE Speaker’s beginning course (5), Hom. for ROOT – beggining ,27
8 DAYDREAM Pleasant fantasy story finally penned by father on quantity of paper (8), End of (stor)Y inside DAD – father & REAM – lots of paper ,59
10 TROUBLEMAKERS Agitators break rule most recklessly (13), Another well worked anagram – this time a reckless [BREAK RULE MOST]* ,71
15 INCURIOUS Run up with documents from debtors? Not interested (9), INCUR = run up say debts & IOU S – I OWE YOUs ,47
"16 DWELLING Satisfactorily located in row, good home (8)", WELL for satisfactorily inside a DIN = row & G(ood) ,53
18 ABANDON Gang ahead after a scrap (7), A & BAND – gang & On as imperative for ahead ,46
19 A-LISTER Top star is in remake (1-6), IS inside ALTER – to remake. Very simple but beautiful clue. ,62
"20 INTEND Batting, lean and mean (6)"," IN – the team that is batting goes out until they’re out when they they come in, beause they’re out etc, A lot of cricket today & TEND for LEAN ",145
"1 APPLE PIE Type of chart following tech company’s typically American product (5,3)"," PIE (type of chart) following APPLE (tech company) 6 CICADA Scoundrel getting berth in secret service. It’s just not cricket? (6) CAD (scoundrel) inside CIA (secret service) – a Cicada is almost (just) a Cricket, but not quite the same ",237
9 BANNER One who outlawshanging (6), double definition ,19
10 SEND-OFFS Senator removes hat to make goodbyes (4-4), SEN (senator) and DOFFS (removes hat) ,39
11 OMNIPOTENT All-powerful men opt into corruption (10), anagram (corruption) of MEN OPT INTO ,38
"12 ETCH Score and more, getting husband (4)", ETC (more) with H (husband) ,29
13 GANGLAND Underworld set alight (8), GANG (set) LAND (alight). My first entry was DISMOUNT – DIS (underworld) MOUNT (set) definition “alight” ,106
16 UNSAID International organisation’s emergency relief not conveyed (6), UN’S (international organisation’s) AID (emergency relief) ,60
17 MOJITO Cocktail giving Italian a veneer of sexual attraction (6), IT (Italian) inside (given a veneer of…) MOJO (sexual attraction) ,67
"19 TETHERED Bear traps in place, secured with rope (8)", TED (teddy bear) contains (traps) THERE (in place) ,52
21 VIAL Going through litre bottle (4), VIA (going through) L (litre) ,31
"22 GOD COMPLEX Spirit involved in delusional state (3,7)", GOD (spirit) COMPLEX (involved) ,33
"25 HANGNAIL Put up picture with tack, getting finger injury (8)", HANG (put up picture) with NAIL (tack) ,40
26 ISRAEL Realist curtailed reforms in Middle East country (6), anagram (reforms) of REALISt (curtailed) ,42
27 DEFLEA Remove parasites from ale-fed vagrant (6)," anagram (vagrant, wandering about) of ALE-FED ",47
28 KATYDIDS Children round at yard in chirpy jumpers (8), KIDS (children) contains (round) AT YD (yard) Down ,52
2 PSALM Snake upped and left maiden in Bible verse (5), ASP (snake) reversed (upped) with L (left) M (maiden) ,55
3 LUNGING Breather during girl’s gymnastic exercising (7)," LUNG (breather) IN (during) G (girl) 4 PERSONA NON GRATA Unwelcome presence of stranger, OAP off to hide soon (7,3,5) anagram (off) of STRANGER OAP containing (to hide) ANON (soon) ",182
5 ENSUE Result of being soused regularly (5), every other letter (regularly) of bEiNg SoUsEd ,48
"6 CONSTRUCTIONIST Could be builder or interpreter, legally speaking, in America (15)", double/cryptic definition ,27
7 CLOSERS Deal makers meeting roughly with failures (7)," C (circa, roughly) with LOSERS (failures) ",43
8 DEFECTIVE Flawed policeman brings in female and removes shirt (9)," DEtECTIVE (policeman) missing T (removes shirt, a tee perhaps) and brings in F (female) 14 ABOMINATE Despise a failure (but not another 7, by the sound of it) (9) sounds like (by the sound of it) A BOMB IN EIGHT – something along the lines of a bomb (failure) in 8 down is not another loser (failure) in 7 down. You try and make sense of it! ",343
1 FACTORY Show partially deaf actor your works (7), A hidden answer (‘show partially’) in ‘deaF ACTOR Your’. ,58
5 HAMMOCK The seabed (7), Cryptic definition. ,21
10 FLAX Linen eventually loose on female (4), A charade of F (‘female’) plus LAX (‘loose’). Flax is the plant the fibres of which are made into linen (the fibres themselves are also called flax). ,151
11 FAIRGROUND Play area just cut up (10)," A charade of FAIR (‘just’) plus GROUND (‘cut up’ – ground makes me think of friction or crushing, rather than cutting, but, in the US at least, ground beef – mince – is cut up, albeit finely). ",194
12 EVENTS They happen to be special occasions (6), Double definition. ,20
13 DISASTER Tried desperately to involve special troops in emergency (8)," An envelope (‘to involve’) of SAS (Special Air Service, ‘special troops’) in DITER, an anagram (‘desperately’) of ‘tried’. ",124
14 CRACKDOWN Police campaign reduced drug usage? (9), CRACK DOWN (‘reduced drug usage?’). ,37
16 GIRTH Right to change horse’s strap (5), An anagram (‘to change’) of ‘right’. ,38
17 SCRAP Fighta little bit (5), Double definition. ,20
"19 THE CREEPS Spectre: he may give feeling of horror (3,6)", An anagram (‘may give’) of ‘spectre he’. ,42
"23 HIGH CAMP Extravagant behaviour in Everest base? (4,4)", Double definition. ,20
"24 I’LL SAY Indisposed, for example? Absolutely! (3,3)", A charade of ILL (‘indisposed’) plus SAY (‘for example’). More fodder for the “apostrophes shouldnt be ignored” crowd. ,120
"26 REGARDLESS Anyway, like the blind? (10)", Double definition. ,20
27 CAPE It covers shoulders and head (4), Double definition. ,20
28 ANODYNE Annoyed about being bland (7), An anagram (‘about’) of ‘annoyed’. ,36
29 ENGLAND Glen rocks with Scottish neighbour (7)," A charade of ENGL, an anagram (‘rocks’) of ‘glen’ plus AND (‘with’). Down ",75
"2 ALL OVER Report of rupture with a Latin boyfriend? (3,4)"," A charade of ‘a’ plus L (‘Latin’) plus LOVER (‘boyfriend’). The definition is questionable, but perhaps works better whenextended. ",132
3 TOXIN Poison from canned meat? (5), An indirect envelope: the answer is OX in TIN (‘canned meat’). ,64
4 REFUSED Did not allow judge to be taken advantage of (7)," A charade of REF (referee, ‘judge’) plus USED (‘taken advantage of’). ",71
6 AUGUST Impressivetime of year (6), Double definition. ,20
7 MOONSHINE Low number keeping quiet in soft light (9), An envelope (‘keeping’) of SH (‘quiet’) in MOO (‘low’) plus NINE (‘number’). ,78
8 CONSENT Agree to have criminal transported (7), A charade of CON (‘criminal’) plus SENT (‘transported’). ,58
"9 WINDOW-SHOPPER I may not buy operating system “Kangaroo”, for one (6-7)"," A charade of WINDOWS (‘operating system’) plus HOPPER (‘kangaroo, for one’). ",78
15 CRASH-LAND Come down to earth with more than a bump (5-4), Definition. ,13
"18 CHIME IN Make a striking interruption (5,2)", Cryptic definition. ,21
20 CRIMSON Bright red and blue round the edges (7)," An envelope (’round’) of RIMS (‘the edges’) in CON (Conservative, ‘blue’). ",76
21 PLAYPEN Unserious writer is barred for children (7)," A charade of PLAY (‘unserious’) plus PEN (‘writer’). The “definition” is more a description, and cryptic at that. ",115
22 GARDEN Terrible danger in plot (6), An anagram (‘terrible’) of ‘danger’. ,38
1 Investigation after prisoner’s beating (8), CONQUEST QUEST (investigation) after CON (prisoner) ,53
5 Dogs head off to get items of property (6)," ASSETS [b]ASSETS (dogs, head off) ",35
9 Sewed Ted’s pants without desire (8), STITCHED (TEDS)*(*pants) without (outside) ITCH (desire) ,58
10 British villain’s Irish accent (6), BROGUE B (British) + ROGUE (villain) ,38
12 Permissionto go (5), LEAVE Double definition ,25
"13 Tire parent out, leaving a shed light on (9)", INTERPRET (TIREP[a]RENT)* (leaving a) (*out) ,46
14 Real ale with a third off after gesture by university (6), ACTUAL AL[e] (third off) after ACT (gesture) + U (university) ,63
16 Soldiers eating together get old piece of information (7), MESSAGE MESS (soldiers eating together) + AGE (get old) ,57
19 Scout fixed this writer’s outfit (7), COSTUME (SCOUT)* (*fixed) + ME (this writer) ,46
21 Regret pinching key to get free (6), RESCUE RUE (regret) pinching ESC (key) ,40
23 Embracing fashionable Conservative lord in middle of night (9), INCLUDING IN (fashionable) + C (conservative) + LUD (lord) + IN + [ni]G[ht] (middle of) ,89
25 Exemplary doctor was first to return (5)," MODEL MO (doctor) + LED< (was first, to return) ",49
26 Editor with set of books missing cover? It’s OK to scoff (6), EDIBLE ED (editor) + [b]IBLE (set of books missing cover) ,59
27 Weatherfactors (8)," ELEMENTS Double definition 28 Restricted by the old method of adding colour to textiles (3- 3) TIE-DYE TIED (restricted) + YE (the, old) ",138
29 In favour of religious school of opinion holding priest’s view (8), PROSPECT PRO (in favour of) + SECT (religious school of opinion) holding P (priest) Down ,90
1 Steep arch around ends of this ancient cathedral (6), COSTLY COY (arch) around [thi]S [ancien]T [cathedra]L (ends of) ,65
2 Drunk causes inn problems (9), NUISANCES (CAUSES INN)* (*drunk) ,34
3 Relative’s dirty article removed (5)," UNCLE UNCLE[an] (dirty, article removed) ",42
4 Foreign place is peculiar (7), SPECIAL (PLACE IS)* (*foreign) ,32
"6 Shocks gentleman with awards, we hear? (9)", SURPRISES We hear “sir” + “prizes” ,36
"7 Composer left in anger, upset (5)"," ELGAR L (left) in RAGE< (anger, upset) ",40
"8 Cute exercises by a climber (5,3)", SWEET PEA SWEET (cute) + PE (exercises) by A ,46
11 Check in airports temporarily (4), STEM [airport]S TEM[porarily] ,31
"15 Lulu uneasy about losing energy, strangely (9)", UNUSUALLY (LULU UN[e]ASY*) (losing energy) (*about) ,53
17 A small cake? Bound to get plenty (9), ABUNDANCE A + BUN (small cake) + DANCE (bound) ,48
"18 Unfortunate incident I had, consumed by stress (8)", ACCIDENT I’D (I had) consumed by ACCENT (stress) ,50
20 Live with no son in retirement (4)," EXIT EXI[s]T (live, no son) ",29
21 Soldier’s gun almost left in lift (7), REGULAR GU[n] (almost) + L (left) in REAR (lift) ,50
22 Shut lid on television cabinet (6), CLOSET CLOSE (shut) on T[elevision] (lid on) ,46
24 The man’s captivated by church bell sound (5), CHIME HIM (the man) captivated by CE (church) ,47
1 THREE LIONS Thematic deduction (10), / Thematic deduction ,22
8 F AROUET Rake carried by obese writer (6)," / (F)A_T (obese) around (carrying) ROUÉ (rake, debauchee) ",59
10 I BAA Heartless battle-cry that’s heard in the farmyard? (3)," / BA(NZ)A(I) – Japanese war-cry, missing middle letters – heartless ",69
12 F BUMF Marks seen in Polish papers (4), / BU_F(F) (polish) around M (marks) ,37
14 T HATTOCK Chat to criminal with knot on headwear (7)," / HATTOC (anag, i.e. criminal, of CHAT TO) + K(T) (knot) ",58
15 Y HONOUR Reward hospital you’re mostly on about (6)," / H (hospital) + ONOUR (anag, i.e. about, of (Y)OU’R(E) (mostly) + ON ",71
"16 T EYRIR Reykjavik’s ready, yet backing rule by Irish (5)"," / (T)EY (yet, backing) + R (rule) + IR (Irish) ",48
17 W ZOEAE Cross sheep incubating active larvae (5)," / ZO (hybrid domestic cattle, or cross) + E(W)E (sheep), around (incubating) A (active) ",89
19 O CORNEA The Crown purchases electronic cover for optic (6), / COR(O)N_A (crown) around (purchasing) E (electronic) ,56
21 Y OARAGE Rowing movement destroyed year ago (6)," / anag, i.e. destroyed, of (Y)EAR AGO ",39
24 E BANTER / BANNER Stop support and ultimately hinder one dieting? (6)," / BAN (stop) + TE(E) (support, e.g. for golf ball) + R (ultimate letter of hindeR) ",84
27 A TAPETI Hit then polish off one rabbit (6), / TAP (hit) + E(A)T (polish off) + I (one) ,44
29 R SCHEME Plan special food to entertain master (6), / S (special) + CHE_E(R) (food) around (entertaining) M (master) ,66
"31 S ADELA Noble girl beginning to eat salad, unhappily (5)"," / anag, i.e. unhappily, of E (beginning letter of Eat) + (S)ALAD ",66
"33 O IEUAN Lacking quantity when divided, equation confused John (5)"," / anag, i.e. confused, of E(Q)UA(T)I(O)N (missing the divided letters Q and T of qt – quantity) ",97
"35 F COTEAU Out, face moving around hilly area (6)"," / anag, i.e. moving around, of OUT (F)ACE ",43
38 H CATHARI Talk Arabic in greeting members of ancient sect (7), / C(H)AT (talk) + H_I (greeting) around AR (Arabic) ,53
"39 U EDEL Darling woman, delegate in Brussels (4)"," / E_(U) (Brussels, the European Union) around DEL (delegate) ",62
40 R HIE Let turn to the left! (3), / subtractive double defn. HI(R)E = to let; HIE can be a call to a horse to turn left ,87
41 T NOTATE Write ‘fashion’ in review by gallery (6)," / NO(T) (ton, fashion, reviewd, or reversed) + TATE (Tate Gallery) ",68
42 COMING HOME Thematic deduction (10),/ Thematic deduction Down Clue No Extra Letters Solution / Entry Clue (definition underlined) / Logic/Parsing ,110
1 TRUE Genuine ceasefire about to be abandoned (4)," / TRU(C)E (ceasefire, abandoning C – circa, about) ",52
2 HOMER Author trained flier (5)," / double defn, HOMER was a Greek author; a HOMER is a pigeon (flier) that has been trained to fly homewards ",109
3 RUFFIN Almost striking without securing bird for Ed (6)," / to RUFF is an obsolete falconry term for striking without securing (the prey), so almost RUFFING would be RUFFIN ",116
"4 ETHOS Character shown by Eastern section, though briefly hidden (5)"," / E (Eastern) + S (section), around (hiding) THO (though, briefly) ",68
5 INTO Keen about headless horse (4)," / (P)INTO (type of horse, missing first letter, or headless) ",62
6 OCTUOR Particular-sized group defeat company in retreat (6)," / OCTUOR = ROUT (defeat) + CO (company), all in retreat ",57
7 SACKAGE Fire Georgia after amateur act of destruction? (7)," / SACK (fire, dismiss) + A (amateur) + GE (Georgia, the country, not the US state!) ",85
"8 ABJECT With sailor taking drug, throw out slave (6)"," / AB (Able-bodied seaman, sailor) + (E)JECT (throw out, removing E – Ecstasy, drug) ",85
9 CANNON Standard reported bigshot producer? (6)," / homophone, i.e. reported: CANNON (bigshot producer) sounds like CANON (a standard or criterion) ",99
"11 AKEE Tree spirit, not river (4)"," / (R)AKEE (aniseed-flavoured Turkish spirit, without R – river) ",65
13 THREAT Danger that envelops engineers (6), / TH_AT around (enveloping) RE (Royal Engineers) ,50
18 EASE Relax during striptease (4), / (not very!) hidden word in ‘striptEASE’ ,43
20 RYPE Bird seen in edge of park in Sussex town (4), / RY_E (Sussex town) around P (edge letter of Park) ,53
"22 AECIUM A Greek character, with reserve, lifted something cupshaped (6)"," / A + ECIUM (MU – Greek character- plus ICE – reserve, all lifted, or reversed) ",81
23 PADRAIC Irishman upset paramedic? Not me! (7)," / anag, i.e. upset, of PAR(ME)DIC without ME ",46
25 NIXERS New Cub leaders when first son leaves could be foreigners (6)," / N (new) + (S)IXERS (leaders of cub groups, losing the first S, or son) ",74
26 GENTLE Sweet fish bait? (6)," / double defn. GENTLE can mean kind, sweet; and a GENTLE can be a soft – gentle? – maggot used as bait in fishing) ",116
"28 ELOHIM God, the Spanish love that man (6)"," / EL (the, in Spanish) + O (zero, love) + HIM (that man) ",58
30 HERETO The ore’s destroyed – for this? (6)," / anag, i.e. destroyed, of THE ORE ",36
31 ARCH Marble perhaps revealed in searchlight (4), / hidden word in ‘seARCHlight’ ,32
32 LAING Note trendy German psychiatrist (5)," / LA (note, in sol-fa notation) + IN (trendy) + G (German) ",60
34 UNDAM Occasionally funny and flipping mad? Open the floodgates! (5)," / UN (occasional/alternate letters of ‘fUnNy’) + DAM (mad, flipped) ",69
36 TATI Rubbish independent French film-maker (4), / TAT (rubbish) + I (Independent) ,35
4 SETTER Shed for dog (6), double definition – the setter of this crossword ,50
6 HAREBELL Prince sheltering insurrectionary flower (8), HAL (prince) contains (sheltering) REBEL (insurresctionary) ,61
9 LARIAT Rope has number in Lithuania (6)," ARIA (number, a song) in LT (Lithuania) ",41
"10 ADORABLE Lovely, fit woman included (8)", ABLE (fit) contains (with…included) DORA (a wonan’s name) ,59
11 THAUMATURGE Magician‘s impulse to follow short article on gold carpet (11)," URGE (impulse) follows THe (the definite article, short) on AU (gold) MAT (carpet) ",84
15 DRUMMER Musician‘s introduction to dark stranger (7)," Dark (introduction to, first letter) then RUMMER (stranger) ",61
17 LUSTRUM Desire to drink for five years (7), LUST (desire) with RUM (a drink) a five-year period in Ancient Rome ,69
"18 SCARAMOUCHE Braggadocio‘s to traumatise a 4 across, stifling cry of pain (11)", SCAR (traumatise) A and ME (the setter) contains OUCH (cry of pain) ,69
22 MERCATOR Map-maker finding flashy car on a hill (8), MERC (flashy car) on A TOR (hill) ,35
23 GEMINI Sign of stone in Italy (6), GEM (stone) with IN then I (Italy) ,36
"24 SENORITA Girl from Spain retrospectively makes amends, receiving religious instruction (8)", ATONES (maes amends) reversed (retrospectively) containing (receiving) RI (religious instruction) ,99
"25 TUXEDO Garment for old flame back in house, mostly (6)"," EX (old flame) reversed (back) inside TUDOr (royal house, briefly) Down ",73
1 BECALM Salve keeping City still (6)," BALM (salve) contains (keeping) EC (city, postcode of the City of London) ",75
"2 BANDERILLA Players, each flanking very small River Dart (10)", BAND (players) EA (each) contains (flanking) RIL (very small river) ,69
3 FEARLESS Bold Provençal city piercing confessor’s heart (8)," ARLES (Provencal city) inside (piercing) conFESsor (heart, middle letters of) ",79
4 SOLITUDE Sidle out drunk to get freedom from company (8), anagram (drunk) of SIDLE OUT ,30
5 TARTARUS American sailors on top in underworld (8)," US (American) following (with…on top) TAR TAR (a sailor, twice) ",65
7 ELBA Part of cartel banished to island (4), found inside (part of) cartEL BAnished ,40
8 LEEK Vegetable that’s not initially glossy (4), sLEEK (glossy) missing initial letter ,39
12 TERRACOTTA Tat creator created from clay (10), anagram (created) of TAT CREATOR ,34
13 PRACTICE Training to put turn in charge (8)," ACT (a turn, on stage) inside PRICE (charge) ",46
"14 IMPETIGO 4 across’s 4 across, perhaps, 4 across to leave skin infection (8)"," I’M (I am, the setter is) PET ( a setter dog perhaps) I (the setter in person again) and GO (leave) ",101
"16 MISCARRY Tie knot round record, getting head wiped, and go badly wrong (8)", MARRY (tie knot) contains (round) dISC (record) missing first letter (getting head wiped) ,91
19 OBELUS Blouse shredded by dagger (6), anagram (shredded) of BLOUSE ,30
20 AMOS Prophet giving drug up (4)," SOMA (a fictional hallucinogenic drug, from Huxley’s Brave New World, also a modern brand name for Carisoprodol) reversed (up) ",128
7 VALERIE Female taking John around Great Lake (7), LAV< + Lake ERIE. ,19
8 VIKINGS Seafaring pirates having sex with men (7)," VI + KINGS. “Sex” as in Latin six, and “men” and in chessmen. ",63
