clue,exp,len
"27 Sorry little money, so to speak, is put towards accommodation (8)",  PENI (sounds like [so to speak] PENNY [little money]) + TENT (accommodation)  PENITENT (contrite; sorry)  ,108
"28 Brought before law man, worker complained (6)",   BEE (worker) + FED (Federal Agent; law man)  BEEFED (complained)  Down ,74
"1 With nothing, nothing in stomach, leave home (2,3)",   (O [nothing] + O [nothing]) contained in (in) GUT (stomach) G (O O) UT GO OUT (leave home)  ,95
"2 It was cut in Un Chien Andalou, I shout out loud (7)",   EYEBALL (sounds like [loud] I BAWL [I shout out])  EYEBALL (one of the key sequences in the film Un Chien Andalou involves the cutting out of an EYEBALL)  ,158
"3 Treat rambler, perhaps showing no signs of life near bog (8)",   DEAD (showing no signs of life) + HEAD (ships toilet; ‘bog’ is also a slang word for lavatory or toilet)  DEADHEAD (remove the withered heads of flowers from e.g. a rambling rose [treat rambler])  ,200
5 Gravitate nervously round university crew keen on rowing (13),   Anagram of (nervously) GRAVITATE containing (round) ( U [university] + MEN [crew]) ARG (U MEN) TATIVE* ARGUMENTATIVE (keen on having a row)  ,144
6 Season well (6),   SPRING (one of the four seasons of the year)  SPRING (an outflow of water from the earth; well OR well up) double definition  ,129
"7 Book a great success – reprint almost complete (3,4)","   A + GAS (something delightful; impressive; great success) + AGAIN (reprint?) excluding the final two letters [almost complete] IN I’m not entirely happy with AGAIN as a definition of ‘reprint’, nor am I happy dropping two letters rather than one for ‘almost complete’,but I can’t think of an alternative. I hope someone can suggest a better parsing.  Afternote: Kathryn’s dad has ridden to the rescue at comment 1 below> The AGA at the end is a ‘reprint’ of A GAS excluding the final letter (almost complete) S  AGASAGA (a popular novel in a rural middle-class setting; book)  ",580
"8 Rock singer, fishy sort (5,4)","   STONE (rock) + BASS (singer with a very low voice)  STONE BASS (a large marine perch of the Atlantic, Mediterranean and Tasman Sea; fishy sort)  ",148
"10 Playing piano, visitor includes Mozart prelude, unrehearsed piece (13)",   Anagram of (playing) PIANO VISITOR containing (includes) M (first letter of [prelude] MOZART)  IMPROVISATION (unrehearsed piece)  ,133
"9 INNER TUBE Area of the Underground bounded by the Circle Line that could be blown up? (5,4)"," A rather elaborate cryptic definition and literal interpretation, with a flippant reference to the Tube bombings which I find inexcusable. ",140
10 See 26 See 26 11 EPOCH Hope abandoned rounding Cape for a time (5)," An envelope (’rounding’) of C (‘cape’) in EPOH, an anagram (‘abandoned’) of ‘hope’. 12,27 THREE-FOUR TIME Therefore Tim dances outside university in which waltzes are played (5-4,4) An envelope (‘outside’) of U (‘university’) in THREEFORTIME, an anagram (‘dances’) of ‘therefore Tim’. It is unfortunate that Tim come through the experience unchanged. ",352
"13 SAFE SEX Congress having protection of axes forged with iron sulphur content (4,3)"," An envelope (‘with … content’) of FE (‘iron’) plus S (‘sulphur’ or sulfur if you prefer, chemical symbols) in SAEX, an anagram (‘forged’) of ‘axes’. ",150
14 T-SHIRTS Bustard’s heart stuffed into Hirst’s spinning tops (1-6)," An envelope (‘stuffed into’) of T (‘busTards heart’) in TSHIRS, an anagram (‘spinning’) of ‘Hirsts’. ",102
17 VOTER Suffragette’s intended role when toe prodded into the old queen (5)," An envelope (‘into’) of OTE, an anagram (‘prodded’?) of ‘toe’ in VR (Victoria Regina, ‘the old queen’). ",105
19 See 1 See 1 20 PADUA Out of step — a dual European city (5), An answer hidden (‘out of’) in ‘steP A DUAl’. ,47
"21 NOODLES A dish so done is cooked without fuel, ultimately (7)"," An envelope (‘without’) of L (‘fueL, ultimately’) in NOODES, an anagram (‘cooked’) of ‘so done’. ",98
22 SIX-PACK Beer cans proudly displayed beneath chest? (3-4), Double definition. ,20
24 SLAM-DANCE Twirling medals can result in deliberate collisions on the floor (4-5)," An anagram (‘twirling’) of ‘medals can’. 26,",45
"10 EIGHT BELLS A watch’s final indicator? (5,5)", Cryptic definition. ,21
28 ABEAM A ray side-on to the ship (5), A charade of ‘a’ plus BEAM (‘ray’). ,37
29 EROTICISM Isometric cycling’s sexy nature (9)," An anagram (‘cycling’) of ‘isometric’. Down 1,19across,25 FIVE-AND-DIME Very English to enter “damnified foreign” US store (4-3-4) An envelope (‘to enter’) of V (‘very’) plus E (‘English’) in FIANDDIME, an anagram (‘foreign’) of ‘damnified’. 2 ONE-OFF -1 (not repeated) (3-3) Mathematical notation again: definition and literal interpretation. ",345
3 ORCHESTRAL Right part of torso needs to be held in spoken form of music performance (10), An envelope (‘needs to be held in’) of R (‘right’) plus CHEST (‘part of torso’) in ORAL (‘spoken’). ,101
4 SURTAX Grinding ruts with cutting tool in US is a higher duty (6)," A charade of SURT, an anagram (‘grinding’) of ‘ruts’ plus AX (‘cutting tool’), American spelling (‘in US’). ",109
5 SERRATED Rolls-Royce could accommodate passengers on the outside with teeth (8), An envelope (‘on the outside’) of RR (‘Rolls Royce’) in SEATED (‘could accommodate passengers’). ,98
6 OBOE Bum has opening removed with electronic instrument (4), A charade of [h]OBO (‘bum’) without its initial letter (‘has opening removed’) plus E (‘electronic’). ,103
"7 BLOOD-RED Drool licentiously in the sack, looking crimson (5-3)"," An envelope (‘in’) of LOODR, an anagram (‘licentiously’) of ‘drool’ in BED (‘the sack’). ",90
"8 USER One needing a manual, being involved in house removal? (4)"," An answer hidden (‘being involved in’) in ‘hoUSE Removal’. 13,",63
"24 SEVEN SEAS The main bodies on earth still restricted by stupid asses (5,4)"," An envelope (‘restricted by’) of EVEN (‘still’) in SSEAS, an anagram (‘stupid’) of ‘asses’. ",93
15 HYPOXAEMIA Chronic hexamyopia leading to a deficiency in blood (10), An anagram (‘chronic’) of ‘hexamyopia’. Hexamyopia? Macbeth’s reaction to the witches? ,88
16 SPARK The author‘s flash of brilliance? (5)," Double definition, with reference to Muriel Spark. ",52
18 TWO-FACED False as a Picasso portrait might appear to be? (3-5), Definiton and literal interpretation. ,39
"19 ABSENTEE One who’s missing a get-together for a spell, possibly outside broadcast? (8)"," An envelope (‘outside’) of SENT (‘broadcast’) in A BEE (‘a get-together for a spell, possibly’). ",98
"22 SEE YOU Heads of Cambridge University said au revoir (3,3)", A homophone (‘said’) of C U (‘heads of Cambridge University’). ,64
6 Food problem recalled about recipe (4),   BUG (problem) reversed (recalled) containing (about) R (recipe) G (R) UB< GRUB (food)  ,90
"9 Newspaper backing energy strike, one showing company structure? (10)",   ORGAN (newspaper) + (GO [energy] reversed [backing]) + RAM (strike) ORGAN OG< RAM ORGANOGRAM (chart showing graded arrangement of personnel in an organization; organisational chart; company structure)  ,205
10 Borders removed from holy region of ground (4),   SACRED (holy) excluding (removed from) SD (first and last letters [borders])  ACRE (unit of ground measurment; region of ground)  ,133
12 I note rebuff of kind opening gestures (6),"   I + N (note) + (SORT [kind] reversed [rebuff of]) I N TROS< INTROS (contraction of introductions, used especially of the opening passages of a jazz or popular music pieces; opening gestures)  ",195
13 Orbiter placed in retrograde track finally going behind Sun (7),   S (sun) + PUT (placed in) + (IN reversed [retrograde]) + K (last letter of [finally] TRACK) S PUT NI< K SPUTNIK (the first artificial Earth satellite; launched in 1957;orbiter)  ,181
"1.Time for cobbling old meals together? Fraud howls about fish, dead (13)"," SCAMBLING-DAYS  SCAM + LING D in BAYS. “Days of makeshift meals in lent”, marked as obsolete, hence the “old” ",111
"11.Sectarian keen on love, quick to limit fighting? Not half (8)", FAMILIST  MILI[tant] in FAST. The Familists were are 16C sect also called Family of Love 13.Aloft e.g. in E. Asian tree (4) UPAS  UP AS ,137
"14.Showing gut with a big jumper, is one less susceptible to tickling? (8)", GILLAROO  GILL (to gut a fish) + A + [kanga]ROO ,49
15.Separate extracts from Basil Fawlty waiting to be dredged up? (5), SILTY  baSIL fawlTY 16.One coming out of supermarket (say) surrenders bob for a sticker (6) HOPPER  [s]HOPPER. A hopper can be “a jack or sticker of a piano” ,159
"19.Regal CD, ER shown playing with pets (8)", SCEPTRED  (CD ER PETS)* ,25
21.Metal grating (4)," IRON  Double definition. Chambers gives “grating” as an adjectival meaning of IRON – nothing to do with gridirons, as I assumed when I solved the clue. ",153
22.Last meal for quite a time? Hires cooks (5)," SEHRI  HIRES*. Sehri is a meal eaten before sunrise during Ramadan. 24.Most of those in Madagascar had other (various) addresses initially (4) HOVA  Initial letters 25.No see will regularly follow this translation of e.g. Milton, enduring (8) LONGTIME  Reference to the phrase “Long time no see”, (MILTON EG)* and “enduring” ",326
28.Well-informed about what’s hinged along the top? (6)," UP-OVER  UP (well-informed) + OVER (about). A variant of “up-and-over”, e.g. as used to describe garage doors. ",112
31.Deadly snake: put overturned box on it (5)," KRAIT  ARK< + IT 32.One has several jets aloft, not in airlines, e.g., flying (8) GASELIER  Anagram of (AIRLINES less IN + EG). A kind of chandelier for gas lights ",165
33.Spy creating annoyance station dismissed (4)," MOLE  MOLE[station] 34.‘Rear cover for cavalrymen’ confused a solver, putting in ‘line’ (8) OVERALLS  L in (A SOLVER)*. Overalls can mean “cavalryman’s trousers”, which would cover his rear, among other parts. ",211
"35.Advocate of threesomes treats Rita and Lil, going out (13)"," TRILATERALIST  (TREATS RITA LIL)*, with a nicely cheeky surface reading  Down ",79
"2.Nacre-like mollusc from Spanish port, peso given for its centre (5)"," CAPIZ  CADIZ with P replacing the middle letter. A mollusc with a translucent shell (apparently sometimes used to make chandeliers, and perhaps also gasoliers) ",161
3.Hazy Moulin Rouge regular without ‘supporting’ quartet? (7)," MISTING  MISTINGUETT less the last four letters. I was rather surprised to find that this is the correct spelling, not Mistinguette. ",134
4.Little fish taken aboard humble yawl (4), BLEY  Hidden ,14
5.Enzyme that seals relative position round jaw? (6)," LIGASE  GAS (talk at length, “jaw”) in LIE 6.‘Pertaining to goddess’ is first clue often (5) ISIAC  IS 1AC ",108
7.Former kitchen servant taking cut in profit (7), GALOPIN  LOP in GAIN ,22
8.Jock’s lowering bud that’s seen to climb (4)," DRAP  PARD< Pard is short for “pardner”, as is Westerns etc, and DRAP is a Scots form of “drop” = “lowering” ",110
9.Publicize substitute clipped in near collision when flying (7), AIRPROX  AIR + PROX[y]. A near-miss in aviation ,49
10.Old poet’s passed by a grove regularly (4), YGOE  Alternate letters of bY a GrOvE. Spensereian past participle of “go” ,76
"11.If guy endlessly lusts, excited, she’d certainly let herself go! (9)"," FUSTILUGS  (IF GU[y] LUSTS)*. “A gross overgrown person, esp. a woman”, from “fust”=a mouldy smell ",100
"12.Fossil plants, nameless order embraced by eccentric sect (9)", CORDAITES  ORDAI[n] in SECT* ,30
17.Parts of dressing-gowns switched? It renders parallel turns unfeasible! (7), MONOSKI  KIMONOS with “parts switched” ,40
"18.Her Bentley was no good, grant having been raised in dodgy sale (7)"," ESTELLA  LET< in SALE*. Reference to Estella Havisham in Great Expectations, who marries the no-good (and possibly abusive) Bentley Drummle for his money. ",156
20.Warm rather male clothes (7), THERMAL  Hidden ,17
"23.One’s breeding, shown by monarch giving head at Eton precedence? (6)"," REARER  REAR + ER. “Rear“ is a “a ..school lavatory”, and “head” (more often “heads”) is nautical slang for a toilet. The definition has to be read as “One is breeding”. ",171
26.Shift no longer current? That’s five you’ll find me having to stomach (5)," MIEVE  I.E V in ME, Mieve = Spenserian “move” ",47
27.Prince informally revealing preferences (5), WILLS  Double definition (Prince William is informally known as Wills) ,72
29.Good score includes one? Yes and no (4)," PAIR  I in PAR. Par is a good score at golf, but “a pair” (a duck in each innings) is a bad one at cricket. ",109
30.Disguise that’s bad when half is upside down (4), VEIL  EVIL with the first two letters reversed ,48
"1 AUGUST Inspiring respect and admiration, Pinochet docked (6)"," AUGUST[o] cut short (‘docked’). Augusto Pinochet, former Chilean dictator. ",76
4 STANDARD Usual colours (8), Double definition. ,20
"9 CHABLIS Wine, British – left one to be collected by Charles (7)", An envelope (‘to be collected by’) of B (‘British’) plus L (‘left’) plus I (‘one’) in CHAS (‘Charles’). ,105
"11 ENDORSE Support back, terribly sore (7)"," A charade of END (‘back’) plus ORSE, an anagram (‘terribly’) of ‘sore’. ",73
12 SOLID Weighty Roman coin American lost (5), SOLID[us] (‘Roman coin’) withour US (‘American lost’). ,56
13 ELEVENSES Cricket team’s grabbing extremely sensible coffee break (9), An envelope (‘grabbing’) of SE (‘extremely SensiblE‘) in ELEVEN’S (‘cricket team’s’). ,87
"14 BACKBREAKING Stop working in finance, it’s exhausting (12)", An envelope (‘in’) of BREAK (‘stop working’) in BACKING (‘finance’). ,70
"18 CLUB SANDWICH Double-decker driver, say, coming to Channel port (4,8)"," A charade of CLUB (golf, ‘driver, say’) plus SANDWICH (‘Channel port’). ",73
21 BABY-FACED Like George Nelson confronted by sweetheart? (4-5)," A charade of BABY (‘sweetheart’) plus FACED (‘confronted’). George “Baby-face” Nelson, real name Lester Joseph Gillis, was a bank robber in ’30s Chicago. ",155
23 RATEL Animal later let loose (5)," An anagram (‘let loose’) of ‘later’. The Ratel, or Honey Badger 24 AURELIO Spanish boy in a university (Oriel), revised (7) An anagram of ‘a’ plus U (‘university’) plus ‘Oriel’. ",179
"25 WHIPPET Dog and cat, cherished (7)", A charade of WHIP (‘cat’) plus PET (‘cherished’. as in a pet/cherished project). ,82
"26 DRY DOCKS Uninteresting, plants where ships may get repaired (3,5)", A charade of DRY (‘uninteresting’) plus DOCKS (‘plants’). ,59
27 INMATE Prisoner‘s popular partner (6), A charade of IN (‘popular’) plus MATE (‘partner’). Down ,57
1 ACCUSE Point the finger at copper in dodgy case (6)," An envelope (‘in’) of CU (chemical symbol, ‘copper’) in ACSE, an anagram (‘dodgy’) of ‘case’. ",95
2 GLADLY Good woman accepting lead in Lolita with pleasure (6)," An envelope (‘accepting’) of L (‘lead in Lolita’) in G(‘good’) plus LADY (‘woman’). 3 SALAD DAYS Youth speaks about contemporary of J. Wayne? (5,4) An enveolpe (‘about’) of A LADD (‘contemporary of J Wayne’; Alan Ladd, star of Shane and many other films) in SAYS (‘speaks’). 5 THE MERRY WIDOW Operetta article foolishly worried my wife (3,5,5) A charade of THE (‘article’) plus MERRY WIDO, an anagram (‘foolishly’) of ‘worried my’ plus W (‘wife’). ",449
"6 NUDGE Approach groupies’ leader, stark naked outside (5)", An envelope (‘outside’) of G (‘Groupies leader’) in NUDE (‘stark naked’). ,75
"7 ACROSTIC Word puzzle, possibly Socratic (8)", An anagram (‘possibly’) of ‘Socratic’. ,40
"8 DRESSAGE Groom gaining silver, second in leading equestrian event (8)"," A charade of DRESS (‘groom’) plus AG (chemical symbol, ‘silver’) plus E (‘second in lEading’). ",96
"10 SPEAKING CLOCK This will tell you when it becomes one (8,5)", Cryptic definition. ,21
15 ACCORDION Correspond with head of institute concerning a musical instrument (9), A charade of ACCORD (‘correspond’) plus I (‘head of Institute’) plus ON (‘concerning’). ,89
16 SCABBARD One who won’t strike poet as a sword-carrier (8), A charade of SCAB (‘one who wont strike’) plus BARD (‘poet’). ,63
17 MULBERRY Causing laughter about limitless bulbs for tree (8), An envelope (‘about’) of ULB (‘limitless bULBs’) in MERRY (‘causing laughter’). ,81
19 UTOPIA More work in best one in outskirts of Uppsala (6)," An envelope (‘in’, the second one; the first just links definition and wordplay) of TOP (‘best’) plus I (‘one’) in UA (‘outskirts of UppsalA‘). Utopia was written by Sir Thomas More. ",184
"20 BLITHE Gay bishop, supple (6)", A charade of B (‘bishop’ in chess notation) plus LITHE (‘supple’). ,68
8 Fast dog in cleric’s office (6)," SECURE : CUR(a dog) contained in(in) SEE(the area under the bishop’s jurisdiction, cleric’s office). Defn. and Answer: As adjectives. ",135
"9 Doctor hates pic, it’s a copy (8)"," PASTICHE : Anagram of(doctor) HATES PIC. Answer: An incongruous combination of materials, forms, motifs, etc. taken from a variety of sources. ",144
10 Snake beginning to tip vessel (4), BOAT : BOA(a large snake) + initial letter of(beginning to) “tip“. ,68
11 Plan to go in with lever (10)," ENTERPRISE : ENTER(to go in) plus(with) PRISE(to lever open). Answer: A plan for a proposed project that requires, well, enterprise. ",134
12 Join Queen’s row (4)," TIER : TIE(join together with eg. rope) + R(abbrev. for “Regina”, Latin for “Queen“). ",87
"13 Rush ass with, um, saccharin-sweet saga, say (10)"," TEARJERKER : TEAR(to proceed quickly,rush) + JERK(slang for a contemptible, stupid or foolish person, as is “ass“, the latter sometimes with the sufffix “-hole”) + ER(like “um “, an expression of hesitation). Answer: An excessively sentimental story, an example of which,say, is a saccharin-sweet saga. ",304
17 Valley could be described by German beer (4)," DALE : D(the International Vehicle Registration Code for “German” cars, derived from “Deutschland”) + ALE(beer). ",114
"18 Bishop’s office, eg, swept by this (5)"," BROOM : B(abbrev. for “Bishop“, as in chess notation) + ROOM(the physical location of, eg, an “office“). ",106
19 Is getting into duck a nuisance? (4)," PEST : ‘S(contraction of “Is“, eg. in “it’s”) contained in(into) PET(a term of endearment like “duck“, or, more usually,“ducks” or “duckie”). ",143
"21 Oscar to write arcana which everyone knows (4,6)"," OPEN SECRET : O(represented by “Oscar” in the phonetic alphabet) + PEN(to write) + SECRET(arcana, the plural of the Latin “arcanum”, for “secret” but often used as a singular, cf. agenda/agendum). A reference to writer Oscar Wilde? ",233
23 Church windows include this in the first place (4)," LEAD : Double defn: 1st: Church windows traditionally used strips of lead metal to hold together stained glass panes. Apparently, lead is also used in the process of stained glass manufacture. ",194
24 Free chat with healer is what’s given by doctor (10)," HEALTHCARE : Anagram of(Free) [CHAT plus(with) HEALER]. Nice surface, though the chat would rarely be free of charge. ",119
"28 Newspaper on duke, otherwise a pain (4)"," DRAG : RAG(a newspaper considered worthless and/or sensational) placed after(on) D(abbrev. for “duke“). Answer: Someone or something that is tedious or boring, in other words,otherwise a pain in the you-know-what. ",215
29 Where tramline starts? (8), TERMINAL : Anagram of(?) tramline. A very concise anagram indicator. A WIWD(wordplay intertwined with definition) clue. ,121
30 Some fun eventually is rough (6), UNEVEN : Hidden in(Some) fun eventually. Down ,47
1 Emails on mobile for pudding (8), SEMOLINA : Anagram of(mobile) EMAILS ON. ,42
2 Vegetable spread European put in bar (10)," BUTTERBEAN : BUTTER(a spread for your bread) + [E(abbrev. for “European “) contained in(put in) BAN(to prohibit,bar). Answer: Also called the lima bean. ",154
3 Extremely attractive daughter in a position to get in (10)," DELECTABLE : D(abbrev. for “daughter “) + ELECTABLE(in a position to be voted in,to get in). ",94
4 Quarrel – it is bath time (4)," SPAT : SPA(a bath, usually for promoting health, as is found in, well, the city of Bath) + T(abbrev. for “time“). ",115
5 Old ruler cuts a regal show (4), TSAR : Hidden in(show) “cuts a regal“. ,40
6 Outspoken lord’s seaside attraction (4), PIER : Homophone of(Outspoken) “lord“. ,40
7 Modest husband entering social class (6), CHASTE : H(abbrev. for “husband “) contained in(entering) CASTE(a social class). ,82
"14 Mail, eg, avoiding repetition produces lover (5)"," AMOUR : “armour”(an eg of which is chain mail) minus(avoiding) “r”(abbrev. for “repetition“, I suppose). 15 Leave too early to go over article on, say (4,3,3) JUMP THE GUN : JUMP( an obstacle) + THE(the definite article) placed above(on, in a down clue) GUN(an example of which,say, is the Lewis, a WW1 light machine gun named after its inventor). ",349
"16 Something to get you down is guy on a run (4,6)"," ROPE LADDER : ROPE(which can be used as a guy, something to secure, steady or guide an object) plus(on, in a down clue) LADDER(a run in a nylon stocking). ",156
20 Are fares are out of order for Sinbad? (8)," SEAFARER : Anagram of(out of order) FARES ARE. Is there one too many “are”s? Defn: A reference to Sinbad, renowned fictional sailor in the “Arabian Nights”. A nice surface as Sinbad wouldn’t have been bothered with any fare/charge for his travels. ",249
22 Promote pawn to point (6)," PREFER : P(abbrev. for “pawn ” in chess notation) + REFER(to cite,to point to). Answer: To advance in rank over others,to promote. ",132
25 Clout a source of illumination (4), LAMP : Double defn: 1st: British slang for “to hit or attack”. ,64
26 Search out knight in shed (4)," HUNT : N(abbrev. for “knight” in chess notation, the 3rd example of the latter today) contained in(in) HUT(a shed). ",117
1 Doctor chews a nut (6), CASHEW : Anagram of(doctor) CHEWS A. ,38
4 Motored abroad consuming energy – this shows how far I go? (8)," ODOMETER : Anagram of(abroad) MOTORED containing(consuming) E(abbrev. for “energy“, especially in physics). ",109
9 Reprimand in vehicle leading to sulk (6), CARPET : CAR(a type of vehicle) plus(leading to) PET(to sulk;to take offence). ,80
10 Dour clan resorting to pot? (8)," CAULDRON : Anagram of(resorting;re-arranging) DOUR CLAN. Defn: A large pot for boiling, especially one with handles. ",118
11 Mass being broadcast important for Primate? (6)," MONKEY : M(abbrev. for “mass” in physics) + ON(being broadcast, as in “what’s on the radio/TV”) + KEY(important;critical). Nice surface of a church mass and His Grace. ",169
"12 Harassed, see red and cut music (8)", SERENADE : Anagram of(harassed) [SEE RED + AN{“and” minus its last letter(cut)} ]. ,84
13 Jewel Margaret brought back (3), GEM : Reversal of(brought back) MEG(a short form of the name “Margaret“). ,75
14 In very real bind oddly missed facial feature (6), EYELID : Every even-positioned letter in(oddly missed) “vErY rEaL bInD“. ,74
17 Reformed sexist I housed for some years? (7), SIXTIES : Anagram of(reformed) SEXIST containing(… housed) I. Answer: The decade some 50 years ago. ,101
21 Conflict with America for island results in attack from the air (6), STRAFE : “strife”;conflict with an “A”(abbrev. for “America“) replacing(for) its “I”(abbrev. for “island“). Answer: An attack on ground troops with airplane machine-gun fire. ,176
25 Liveliness whichever way you look at it (3), PEP : A palindrome(whichever way you look at it). ,51
26 Outraced new school worker (8), EDUCATOR : Anagram of(new) OUTRACED. ,38
"27 Ignoring some characters, prescribe a term for guy rousing game (6)", BEATER : Hidden in(ignoring some characters) “prescriBE A TERm“. ,66
28 Attractive office worker with money and hint of glamour? (8), TEMPTING : TEMP(short for a temporary office worker) plus(with) TIN(British slang for “money“) plus(and) G{first letter of(hint of) “glamour“} ,144
29 To expel is hard after arrest backfired (6)," BANISH : IS + H(abbrev. for “hard“) placed after(after) reversal of(backfired) NAB(to “arrest“, what cops do to criminals, usually). ",134
"30 Moved quickly to alter a decree, securing order finally (8)", CAREERED : Anagram of(to alter) A DECREEcontaining(securing) R{last letter of(finally) “order“}. ,98
31 Outward appearance of change in direction – north-east’s allowed in (6), VENEER : VEER(to perform a change in direction) containing(…’s allowed in)NE(abbrev. for “north-east“). Down ,110
1 Copper’s taken over burden involved in fruit tree (8)," CUCUMBER : CU(chemical symbol for the element copper) placed above(…’s taken over, in a down clue) CUMBER(a burden;a hindrance, the root word for the more familiar verb “encumber”). Answer: Not the vegetable/plant, but a tree native to S.E.Asia with edible fruit, somewhat resembling the vegetable. ",300
2 Second machine for the office runner? (8), SPRINTER : S(abbrev. for “second” as in “h:m:s”) + PRINTER(a machine for the office). ,87
3 Textual interpretation from Exodus for example followed by English sister (8)," EXEGESIS : EX(abbrev. for Exodus, one of the books in the Old Testament) + EG(abbrev. for “for example“, derived from the Latin) plus(followed by) E(abbrev. for “English“) + SIS(short for “sister“). Defn: Especially of Bible text. ",232
5 Daughter with new idea starting to model headwear (6), DIADEM : D(abbrev. for “daughter“) plus(with) anagram of(new) IDEA + M{initial letter of(starting to) “model“}. ,113
6 Old lady to give information about hammer (6), MALLET : MA(term of address for “mother”;old lady) + reversal of(about) TELL(to give information). ,100
7 Sarcastic article features cloth (6), TARTAN : TART(sarcastic;biting) + AN(the indefinite article). ,63
8 Park employee phoned with hesitation (6), RANGER : RANG(phoned) plus(with) ER(a verbal expression of hesitation). ,73
12 Colonist left dog outside (7), SETTLER : L(abbrev. for “left“) contained in(… outside) SETTER(a breed of dog). ,81
15 Duke at home making noise (3), DIN : D(abbrev. for “Duke“) + IN(at home;not out). ,52
"16 First of all, you entertain solvers? That’s right! (3)", YES : Initial letters of(first of all) You Entertain Solvers. ,63
18 Animal over period getting cheap transport (8)," STEERAGE : STEER(a bovine animal) placed above(over, in a down clue) AGE(a long period of time). Answer: On a passenger ship the cheapest accommodation, originally from the compartments where the steering apparatus were (not where they put the livestock). ",257
19 Not fully committed to promotion of gin perhaps? Issue raised afterwards (4-4)," PART-TIME : Reversal of(promotion;a raise, in a down clue) TRAP(for catching small game;a gin) plus(… afterwards) reversal of(raised, in a down clue) EMIT(to issue from a source). ",181
"20 One seeking to find forecaster, cunning at heart (8)", SEARCHER : SEER(one who sees into the future;a forecaster) containing(… at heart) ARCH(sly;cunning). ,102
"22 Frantically active, cite changes in water sources? (6)"," HECTIC : Anagram of(changes) CITE contained in(in) H,C(the labels on your hot and cold water taps;water sources). ",115
23 Drink overturned twice – complain (6), MURMUR : Reversal of(overturned) RUM(alcoholic drink) x 2(twice). Answer: To utter a mumbled expression of discontent. ,120
24 Gossip upset Attlee to some extent (6), TATTLE : Hidden in(to some extent) upseT ATTLEe. ,50
"1 EEL-LIKE We sell pike, heads off and slippery (3-4)", First letters removed (‘heads off’) from [w]E [s]ELL [p]IKE. ,62
5 ROSEBUD Pretty girl bored us terribly (7), An anagram (‘terribly’) of ‘bored us’. ,40
9 CLAMP Applaud locking up male for vice (5), An envelope (‘locking up’) of M (‘male’) in CLAP (‘applaud’). ,63
"10 COCKED HAT Spooner’s pawned pet to get head wear (6,3)", A Spoonerism of HOCKED CAT (‘pawned pet’). ,44
11 PSEUDONYMS Sly spy mused on false names (10), An anagram (‘sly’) of ‘spy mused on’. ,39
12 BLOC Originally boycotted lots of countries in alliance (4)," First letters (‘originally’) of ‘Boycotted Lots Of Countries.’. 14 NEW YEARS EVE Sinewy ear severed about 31 December (3,5,3) A hidden answer (‘about’) in ‘siNEWY EAR SEVEred’. ",178
"18 DOUBLE DUTCH Bigamy? It’s incomprehensible (6,5)"," Definition and literal interpretation (dutch -> Duchess of Fife, rhyming slang for wife). ",91
21 BRAE Two hundred sacked from Scottish bank (4)," A subtraction, BRA[c]E without (‘sacked’) C (Roman numeral, ‘hundred’). ",73
22 NAIL-BITING Bad habit causing anxiety (4-6), Double definition. ,20
"25 LOOK SMART Hurry to observe trams coming back (4,5)"," A charade of LOOK (‘observe’) plus SMART, a reversal (‘coming back’) of ‘trams’. ",82
26 HOIST Is getting into hot lift (5), An envelope (‘getting into’) of IS is ‘is’ in ‘hot’. ,54
"27 SO THERE Hetero’s outrageous exclamation of defiance (2,5)", An anagram (‘outrageous’) of ‘heteros’. ,41
28 EMPLOYS Uses heartless egotism and cunning tricks (7), A charade of EM (‘heartless EgotisM‘) plus PLOYS (‘cunning tricks’). Down ,75
1 ESCAPE Copy key before making getaway (6)," A charade of ESC (‘key’ on a computer keyboard, although it is an abbreviation for escape) plus APE (‘copy’). ",111
"2 LOADED Carrying a burden, being very rich (6)", Double definition. ,20
3 IMPUDENTLY Idle numpty revelling pertly (10)," An anagram (‘revelling’) of ‘idle numpty’. I had come across numpty somewhere before, as meaning an idiot, but on looking it up in Chambers, I find it is a Scots word. ",169
4 EX-CON Former Tory who used to be in prison (2-3), Definition and literal interpretation. ,40
5 RECUMBENT Socially acceptable doctor involved in fresh lying (9), An envelope (‘involved in’) of U (‘socially acceptable’) plus MB (‘doctor’) in RECENT (‘fresh’). ,98
6 SUET What I do to restrict onset of unwanted fat (4), An envelope (‘to restrict’) of U (‘onset of Unwanted’) in SET (‘what I do’; that’s Arachne talking). I resisted an urge to put in DIET without thinking about the wordplay. ,173
7 BEHOLDEN See teens regularly indebted (8), A charade of BEHOLD (‘see’) plus EN (‘tEeNs regularly’). ,58
8 DETACHED Unemotional chat about going into action (8)," An envelope (‘going into’) of TACH, an anagram (‘about’) of ‘chat’ in DEED (‘action’). ",88
13 ARCHBISHOP Pibroch has upset primate (10), An anagram (‘upset’) of ‘pibroch has’. ,40
"15 WIDE AWAKE Report broader trail behind boat, being very observant (4,5)"," A charade of WIDE-A, a homophone (‘report’) of WIDER (‘broader’) plus WAKE (‘trail behind boat’). ",99
"16 ODDBALLS They don’t fit in, not even with the shadow Chancellor (8)"," A charade of ODD (‘not even’) plus BALLS (Ed, ‘shadow Chancellor’ of the Exchequer). ",86
17 RUNABOUT Organise an attack in small car (8), A charade of RUN (‘organise’) plus A BOUT (‘an attack’). ,58
