clue,exp,len
20 Receiving decoration from assault penetrating redan in the wars (7), DO (assault) contained in (penetrating) and anagram of (in the wars) REDAN ADORNED (receiving decoration) ,107
"21 Seed covering mostly die, dead inside (9)", GONE (dead) contained in (inside) (PERISH [die] excluding the final letter [mostly] H)  PERIGONES (coverings of the seed in sedges) ,133
23 What many Hindus are devoted to is evident in songster’s return (7)," IS contained in (evident in) (MAVIS [song thrush; songster] reversed [return]) SIVAISM (devotion to the third god of the Hindu triad, SHIVA or SIVA,destroyer and reproducer). ",176
25 Lower lighting on what sexy miss aims to do to ‘er man? (5), BED ‘IM (what sexy miss aims to do to ‘er man) BEDIM (make dim or dark; lower lighting) ,89
27 Randy beau’s receiving wound not very serious (8)," Anagram of (randy) BEAUS containing (receiving) CUT (wound) SUB-ACUTE (slightly or moderately acute; not very serious) 29 Palm fruit displayed by famous clown in Spithead (might one suppose) (13, 2 words) (DOUBLE [a duplicate; a replica; a spit] + NUT [head]) containing (in) COCO (reference COCO THE CLOWN, [Nikolai Poliakoff {1900 – 1974}]) See comment in introduction. DOUBLE COCONUT (the large two-lobed nut of the Seychelles palm; palm fruit) ",449
31 Release from the Bard even includes odd bits of farce (6)," ENE (a variant of E’EN [even]) containing (includes) the 1st, 3rd and 5th letters of (odd bits off) FARCE ENFREE (Shakesperean [Bard’s] word for ‘to set free’; release) 32 Master (of history?), one sounding dejected to audience (4) Sounds like [to audience] SIGHER (one sounding dejected) SIRE (master in an obsolete or historic [of history] sense) ",350
33 Aerofoil runs on what’s incomplete? Not so (5), R (runs) + O‘ [on] + TORSO [anything incomplete or unfinished excluding [not] SO) ROTOR (revolving aerofoil) ,110
34 What’s kept hidden by honest lecturers? Press close (6)," Hidden word in(what’s kept hidden by) HONEST LECTURERS NESTLE (press close) Down    No. Clue Wordplay Entry 1 Carton (say) with what sounds like drink for particular Aussie (11) SYDNEY (reference Sydney Carton, the central character in a Tale of Two Cities [Dickens]) + SIDER (sounds like CIDER [drink]) SYDNEYSIDER (a person who comes from or is resident in Sydney, Australia, or the surrounding area; a particular Aussie) ",425
"2 Kirk’s place, scorchin’, with nothing to imbibe (8)", PARCHIN‘ (scorchin’) containing (to imbibe) O (nothing) PAROCHIN (parish; this is a Scottish word hence use of ‘kirk’ rather than ‘church’) ,141
3 Undersized glutton’s ungenerous when consuming one (8), (PIG [glutton] + MEAN [ungenerous]) containing (consuming) A (one) PIGMAEAN (like a pygmy [or pigmy]; undersized) ,115
"4 Exile giving booze up, times being restricted (5)"," X (times [as a multiplication sign]) contained in (being restricted) TAPE (slang for an alcoholic drink) reversed (up)  EXPAT (expatriate; one living in exile, voluntary or compulsory) ",186
"5 Island estate, found in Bermuda largely (4)", Hidden word in (found in) BERMUDA LARGELY UDAL (an estate held without feudal superior in Orkney and Shetland [island]) ,121
6 Goddess driving dad round the bend (5)," PA (dad) containing (round) ARC (bend) PARCA (any one of the Roman Goddesses, Nona, Decuma and Morta) ",103
7 It’s quiet on holiday I spent relaxing – this’d keep the kids happy (7), P (piano; quiet) + an anagram of (relaxing) HOLIDAY excluding (spent) I PLAY-DOH (a trade name for a soft reuseable modelling material for young children; this’d keep the kids happy) ,184
8 Crumbs kept in tin snuff-container? (6)," COO (expression of surprise [crumbs!]) contained in (in) CAN (tin) CACOON (the large seed of a tropical climber (Entada scandens) of the mimosa family, used for making scent-bottles, snuff-boxes, etc) ",202
9 Ram freed from retreat in tree (3), RAM excluded from (freed from) ASHRAM (retreat)  ASH (tree) ,61
10 Hearts in grip of force collapse (4), H (hearts [suit in playing cards]) contained in (in grip of) PUT (force) PHUT ([a dull sound of] collapse) ,108
11 Clock that’s popped poet redeems (11), Anagram of (popped) POET REDEEMS SPEEDOMETER (clock) ,54
16 Disappointment about the market originally not charging anything (8)," FROST (disappointment) containing EEC (European Economic Community, the original name for what is more often known today as the Common Market)  FREECOST (freedom from charges; not charging anything) ",200
17 In old kit unit mislaid bearing (8), Anagram of (mislaid) UNIT contained in (in) GERE (a Spenserian [old ]spelling of gear [kit]) GENITURE (birth; engendering; bearing] ,133
19 The old fail to become first for emergency measures after terrible seism (7), Anagram of (terrible) SEISM + the first letters of (first for) EMERGENCY and MEASURE MISSEEM (Spenserian [old] word for ‘to be unbecoming to’; fail to become) ,160
22 Unkempt friars cells: class this one into sacking possibly (6)," An anagram of (unkempt) FRIARS CELLS yields RIFLER and CLASS. By giving us CLASS as part of the anagram result and describing the remaining word as ‘this one’ Azed is leading us to RIFLER as the entry RIFLER (looter, plunderer; one into sacking possibly) ",256
24 Snotty stuff combined with turning up what’s fashionable (5), CUM (combined with) reversed (turning up) + IN (what’s fashionable MUCIN (any one of a class of albuminous substances in mucus; snotty stuff [snot is nasal mucus]) ,165
25 Bets on what’ll be popular with punters? (5), BACKS (places a wager or bet; bets on) BACKS (reference punting on the Backs in Cambridge; The River Cam passes the Backs of Cambridge Colleges) ,146
26 Fine leather: you’ll need nothing less on foot (4)," YOU excluding (less) O + FT (foot) YUFT (Russia leather,a fine brownish-red leather impregnated with birch tar oil, used esp in bookbinding). ",143
28 Goat tailed by eastern cat (4), BOK (goat [South African]) + E (eastern) BOKE (cat in its meaning ‘to vomit’) ,79
"1. Pub against City in needle match (5,5)", LOCAL DERBY LOCAL(pub)+DERBY ,30
6. Animal kept for breeding gets endless attention (4), STUD STUD[y] ,14
"10. Living in a town in Darfur, Bangladeshi (5)"," URBAN hidden: darfUR, BANgladeshi ",35
11. Almost risk bringing in Arab coach (9), CHARABANC ARAB in CHANC[e] ,28
12. Stimulating drink (7), CORDIAL dd ,12
"13. Leaves foil, crumpled with time (7)"," FOLIAGE (FOIL*)+AGE 14. Flag showing major shipping hazards (5,3,4) STARS AND BARS STAR+SANDBARS(shipping hazards) ",116
18. There’s talk of a bit of trouble during change-over (12), CONVERSATION A+T[rouble] in CONVERSION ,40
"21. Bird ran off in stadium (4,3)"," BARN OWL (RAN*) in BOWL(such as the ‘rose bowl’, cricket stadium) ",67
22. A permit held by the sportsman (7), ATHLETE A+(LET in THE) ,24
23. Mushy peas and tripe starter (9), APPETISER (PEAS TRIPE)* ,25
"24. Bar, stifling to staff (5)", BATON TO in BAN ,17
25. The queen of Carthage accomplished nothing (4), DIDO DID+O ,12
26. What Bloomingdale’s always has in? (10), APOSTROPHE sort of cyrptic pun Down ,37
1. Boat set afloat (6), LAUNCH dd ,11
2. Poles caught sabre dancing (6)," CABERS C+(SABRE*) 3. Ageing, as the walrus undoubtedly is (4,2,3,5) LONG IN THE TOOTH another cryptic pun ",107
4. Former church leader’s first to stand out (5), EXCEL EX+CE+L[eader] ,22
5. Annual dinner of beef ‘Santa’ may provide (9), BEANFEAST (BEEF SANTA)* ,25
7. Hothead showing sign of emotion at opponent’s ground (8), TEARAWAY TEAR+AWAY(opponent’s ground) ,39
8. Drop iron? (8)," DECREASE cdd 9. Admitted as a barrister shouted for drinks? (6,2,3,3) CALLED TO THE BAR yet another cryptic pun ",113
"15. Produces a meal at short notice – smashing result, with drink later (7,2)", RUSTLES UP (RESULT*)+SUP ,26
16. One holds a sword – he won’t strike poet (8), SCABBARD SCAB+BARD ,20
"17. Fearless, I unwisely printed (8)", INTREPID I+(PRINTED*) ,23
19. Socialist premier in tabloid (3-3), RED-TOP RED+TOP ,17
20. Odd scene involving a session with a spiritualist (6), SEANCE A in (SCENE*) ,22
1  MOONQUAKES   Maria might be somewhat moved by us (10)," Cryptic Def. The Maria here is not the girl that’s just been met, but the “seas” on the Moon ",94
6  ATOM   Very small piece of artillery turned all sign of resistance away (4), (MO[r]TA[r])< A MORTAR is a piece of artillary. Take out all the R’s and turn it around ,89
"9  OXYGEN MASK  One assisting with O2’s admission procedure? (6,4)", Cryptic Def. relying on the misdirection of the double meanings of O2. The clue is worded to suggest the concert space (previous known as the Dome) rather than the chemical symbol of Oxygen (more properly O2 with a subscript). Was I misled? Course I was. ,256
10  ZION   One is charged by an unknown state (4)," Z (unknown) ION (one is charged). Def: State. Hmm. Are we going to about whether Zion is a proper State as in political entity? No I’ll just point out this was the first I wrote in – well, pencilled in – and was happy to see it hold up. ",238
"12  TECHNOJUNKIE   Practical expert, mostly genuine and no-nonsense, bound by obligation (12)", Def: Practical expert. ECH (mostly genuine) and NO JUNK (no nonsense) inside TIE (obligation) Well that sounded authoritative – I’m sure at the time I rationalised ECH from “mostly genuine” but now I’m doing the blog I can’t remember how ,239
"15  LANGUE D’OC  Old language using uninitiated jargon and universal system of symbols from the east (6,3)",  [s]LANG (uninitiated jargon) CODE< (universal system of symbols from the east) I’d’ve struggled with this one if I hadn’t being rading about Occitan / Langue d’Oc recently ,174
17  ENNUI   English news unit regularly hacked bore (5), E[nglish] NN (news -two of ’em) U[n]I[t] Def. bore. It was the def that gave this away very quickly ,101
18  CHIMP   Former sort of party member taps one serving member? (5)," CH (taps – Cold and Hot in this case) I (one) MP (serving member) Def. refers to the Chimps’ Tea Party, a regular 4 p.m. attraction at the London Zoo of my youth. ",164
19  VIDEOTAPE   Record time held by half of 8 and most of 24 (9), Def: Record. Wordplay: T[ime] between VIDEO (ref 8D) and APE (most of 24A). ,77
"20  GREEN GODDESS  Naive cook dodges smoke, primarily to find special fire extinguisher (5,7)", GREEN (Naive) (DODGES)* AInd: cook. S[moke] Insert joke about untrained squaddies &/or you’d have thought someone might have painted them red by now. ,151
24  APEX   Top copy with sign of error (4), APE (copy) X ,14
25  OSSIFEROUS   It could describe spine of issues or otherwise (10), (OF ISSUES OR)* AInd: otherwise ,33
26  DUTY   Service tax (4), Double def. ,13
27  WYKEHAMIST   Boy in college ski team – why get worried? (10)," (SKI TEAM WHY)* AInd: get worried. An Old Boy of Winchester College is a Wykehamist, e.g. my son-in-law Down ",110
1  MEOW   Queen’s comment upset short ladies (4), (WOME[n])* AInd: upset. This one really fooled me and was indeed the last answer I entered. It took a while to recall the a female cat is a queen. ,148
2  ONYX   Stone found in old and new axes (4), O[ld] N[ew] YX (axes – cartesian coordinates) ,47
3  QUEUE-JUMPING  Waiters will be irritated by this going forward (5-7)," Interrelated Double def. one of them cryptic-ish. A “waiter” in a queue who gets jumped might get irritated, and queue-jumping is going forward. ",146
"4  ALMAH   Dancing girl in Durham, lass from the south (5)", Hidden reversed in durHAM LAss. I had to check it but it’s there in Chambers: Alma/Almah – Egyptian dancing girl ,114
5  ENSONCED   Finish coating candle holder that’s fixed (9), SCONCE (candle holder) inside END (finish). Fixed – as in “ensconced in the loo” ,82
7  TWICKENHAM   Football club needing strip instead of extreme sports venue (10), TOTTENHAM with OTT (extreme) replaced by WICK (strip). My clue of the puzzle – how had I never noticed the large commonality of letters in these two places. ,158
8  MONTEVIDEO   Check up one old Ford model outside foreign capital (10)," VET< (check up) I (one) inside MONDEO (old Ford model). Capital of Uruguay 11  QUEEN OF SHEBA  Her arrival was famously noted (5,2,5) “The arrival of the Queen of Sheba” is one of the most familiar pieces of music by Handel. Link to Youtube example ",250
13  BLACKGUARD   Denounce two defenders for crossing line (10)," BACK and GUARD (two defenders) around L[ine] I doubted this till it had to be as I knew Blackguard only as a noun. In Chambers I find Blackguard can be a verb meaning vituperate, thus denounce fits. ",200
"14  INSIDE LEFT  Sporting position where you’d find English female and nothing else? (6,4)", The wordplay here is very unusual. E[nglish] F[emale] gives EF. EF is all that is inside LEFT. So there’s nothing but EF inside left. Geddit. ,143
"16  DEVIOUSLY   You’ve slid awfully, behaving thus? (9)", (YOU’VE SLID)* AInd awfully. ,30
21  DRIVE   Urge Romeo to enter den of iniquity (5), R[omeo] inside DIVE ,21
22  ZORI   10 cutting leg without gold sandal (4)," OR (gold) inside ZI[on] (10A is Zion, the leg side is the “on” side (cricket term) so 10 cutting leg is ZI) DEf. sandal. Again had to check that a Zori is a shoe ",163
12A n/a OCREAE Firm brought back a lot of genuine European sheaths (6)," / OC (Firm, or Company, backwards) + REA (a lot of REAL, or genuine) + E (European) ",85
14A n/a DAVID Beloved guy’s father taking six on board (5), / DAD (father) taking in VI (six) ,35
15A n/a ORGASM Excitement as arms go astray (6), / anag (i.e. astray) of ARMS GO ,33
16A n/a SKIRRET Runner’s recipe – soak vegetable? (7), / SKI (runner) + R (recipe) + RET (soak) – SKIRRET being a water parsnip ,74
17A n/a ESTHETE To some extent he’s the tetchiest art-lover in New York? (7)," / hidden word (i.e. to some extent) in hES THE Tetchiest, US spelling of ‘aesthete’ ",85
19A n/a MALCOLM Man from Malaysia with depression at end of boom (7)," / MAL (Malaysia) + COL (geography – depression, pass) + M (last of boom) ",74
"22A n/a EARNER Bread winner – composer, embraced by Queen (6)"," / ER (Elizabeth Regina, queen) around ARNE (Thomas, composer) 24A n/a A MORAL CRUSADE Unclued (13, 3 words) / Unclued – thematic deduction ",140
29A n/a DOE Animal’s drone at intervals (3), / Odd letters (i.e. at intervals) of DrOnE ,44
31A n/a ATONE Used truncheon without limitation to make up for deficiencies (5)," / bATONEd (used truncheon, without outside letters) ",53
33A n/a STEER Ox set in motion in Aberdeen (5)," / double defn – STEER being Scots form of ‘stir’, as well as an ox ",68
34A n/a RAW Artist with Edmund’s out of condition (3), / RA (artist) + W (with) – RAW being Spenserian (i.e. Edmund’s) for ‘out of condition’) ,89
"36A n/a INDUSTRIALIST Person under test on river, he’s powerful (13)"," / INDUS (river) + TRIALIST (person under test) 37A n/a IN ESSE No opening for tactic in bridge game possibly? Quite the opposite! (6, two words) / fINESSE (tactic in bridge, with no opening letter) – IN ESSE (in existence) being the opposite of IN POSSE (in potentiality, or ‘possibly’) ",288
40A n/a VOLUSPA Book has universal spring poem (7)," / VOL (bool, or volume) + U (universal) + SPA (spring) – ‘Völuspa’ being a Norse poem ",87
43A n/a NOTHING Unclued (7), / Unclued – thematic deduction ,32
"46A n/a CLUSTER Mass in Latin, cruets taken around (7)", / anag (i.e. taken around) of CRUETS + L (Latin) ,50
"48A n/a AYMARA Yes, mother’s going to Argentina to see South American (6)", / AY (yes) + MA (mother) + RA (Republic of Argentina – International Vehicle Registration) ,92
49A n/a ERASE Put an end to acting in Gaelic language (5), / ERSE (Gaelic language) including A (acting) ,47
"50A n/a LARIAT Learner takes song to tenor, it’s ropy (6)", / L (learner) + ARIA (song) + T (tenor) ,41
51A n/a TENANT Temporary shelter welcomes new American occupant (6)," / TENT (temporary shelter) around N (new) + A (American) 52A n/a BULL-HEADEDNESS Showing obstinate quality surprisingly, debs end hall use (14, hyphenated) / anag (i.e. surprisingly) of DEBS END HALL USE Down Clue No Extra Letter Entry Clue with definition highlighted, unless double def’n / Logic/Parsing ",307
"1D T TOPSMAN Looking up identify male, brown, head drover in Highlands (7)"," / TOPS (spot, or identify, looking up) + M (male) + (T)AN (brown) 2D H E-MAIL Setter turns up greeting, computer message (5, hyphenated) / EM (me, setter, turned up) + (H)AIL (greeting) ",187
3D E AGAR Seaweed to mature north of autonomous region (4)," / AG(E) (to mature) + AR (Autonomous Region, or republic) ",59
4D W BEVELLER One using tool skilfully in Belgium always (8)," / B (Belgium) + EVER (always), around (W)ELL (skilfully) ",58
5D O OMIT I’m too versatile to leave out (4), / anag (i.e. versatile) of IM TO(O) ,37
6D R UNDE Wavy below (4)," / double defn, of sorts – UNDE meaning ‘wavy’, UNDE(R) meaning ‘below’ ",72
"7D K ROOSE Flower receives approval in Glasgow, praise (5)", / ROSE (flower) around O(K) (approval) – ROOSE being Scottish for ‘praise’ ,76
8D D ARGH Cruelly hard to harbour grudge at first – I don’t like that! (4)," / anag (i.e. cruelly) of HAR(D), around, or habouring, G (first of grudge) ",76
9D O TASTE Converted sot with tea? An experience! (5), / anag (i.e. converted) of S(O)T + TEA ,40
11D A HAKA Pre-match ritual by another name after grass is cut (4)," / HA (hay, or grass, cut) + (A)KA (known by another name) ",59
13D N EMERGE Space to cover novel green issue (6), / EM (space) + anag (i.e. novel) of GREE(N) ,45
18D E ENDOW Present need for change that hurts (5)," / anag (i.e. change) of NE(E)D, plus OW (interjection, expressive of pain – that hurts!) ",90
20D T CREE Indian island (4)," / double defn, of sorts – CRE(T)E (island), CREE (North American Indian) ",74
21D H GROW Ghana’s quarrel to develop (4), / G(H) (Ghana) + ROW (quarrel) ,32
23D I ASANA Yoga position from the East accepted (5), / AS(I)AN (from the East) + A (accepted) ,42
25D C MUTI Mostly silent over Channel Islands traditional medicine (4), / MUT (most of ‘mute’) + (C)I (Channel Islands) ,49
26D A ABRUS Type of beans a supporter imposed on us (5), / A + B(A)R (supporter) + US ,30
27D L ENDS For a time gives use of Scottish cottage rooms (4)," / double defn, of sorts – (L)ENDS (gives use for a time) and ENDS – Scottish cottage rooms ",92
28D E TENET Belief – golfer’s requirement should feature on the Web? (5), / TE(E) (golfer’s requirement) + NET (the Web) ,48
29D X DATE Engagement unfortunately axed when there’s time inside (4), / DAE – anag (i.e. unfortunately) of A(X)ED – around T (time) ,63
30D P ETIOLATE Shimmering étoile apt to become pale (8), / anag (i.e. shimmering) of ETOILE A(P)T ,42
"32D E TOLU Balsam, item for sale, taken up by European Union (4)", / TOL (LOT – item for sale – up) + (E)U (European Union) ,58
33D D SPINAL Backbone’s slant upset boy (6)," / SPIN (slant) + (D)AL (lad, or boy, up-set) ",46
"35D I STARETS Glare, it’s a holy man! (7)", / STARE (glare) + (I)TS – ‘starets’ being a Russian holy man ,62
"38D T NOYAU Heading off, buoyant, ordered liqueur (5)", / anag (i.e. ordered) of UOYAN(T) – buoyant without B ,55
39D I ENATE A German anther regularly growing out (5), / E(I)N (‘a’ in German) + ATE (regular letters of AnThEr) ,59
"41D O STOAE Special note uncovered, old, on aged porticos (5)"," / S (special) + (O)T (nOTe, uncovered) + O (old) + AE (aged, Latin abbrev. of ‘aetatis’ – of his/her age, of so many years) ",125
42D N PEEN End of hammer head provided initially by a pair of nurses (4)," / P (first letter of provided) + E(N) + EN (pair of nurses, Enrolled Nurse) ",77
"44D L HAIL Hearts, excellent, will score in Edinburgh! (4)"," / H (hearts) + AI (excellent, A1) + L(L) (contraction of ‘will’) – HAIL having a Scottish meaning of goal/score, as opposed to the use as ‘greeting’ in ",153
2D 45D O GENA Italian city cheek? (4)," / double defn. of sorts – GEN(O)A – Italian city, GENA – anatomical term for the cheek ",88
"46D V CRUD Recording featuring revue repeatedly ignoring Earl, contemptible person (4)", / CD (recording) around RU – Re(V)Ue – ignoring E (earl) ,58
1 Alienate corrupt sergeant (8), ESTRANGE : Anagram of(corrupt) SERGEANT ,41
"5 Worship, hoping to drown such music? (3,3)", HIP HOP : Hidden in(to drown) worsHIP HOPing Answer: Aka rap music ,68
9 Primate hard at work catching hard black sailor (8)," BUSHBABY : BUSY(hard at work) containing(catching) [H(hard) B(black) AB(able-bodied seaman,sailor)] Answer: Nocturnal (which explains their large eyes and ears) arborealprimate found in Africa south of the Sahara  ",215
10 Animal claiming a right to be more treasured (6), DEARER : DEER(animal) containing(claiming) [A R(right)] ,57
12 That girl meeting the Queen is thin (5)," SHEER : SHE(pronoun for “that girl”) plus(meeting) ER(Elizabeth Regina,the Queen) ",83
"13 Not most knowledgeable, however (9)"," LEASTWISE : LEAST(not most, as an understatement of the littlest) WISE(in the sense of “being wise to”,have knowledge of,knowledgeable, and not necessarily having wisdom) Answer: I found it quite difficult to illustrate the sense inwhich the answer and defn. could be usedinter-changeably. This is the best I can do:“We have not yet won; however/leastwise, we shall keep on trying.” The meaning is “at any rate”, “in spite of that” ",433
14 Deal with worrying satanic plant (12)," TRADESCANTIA : TRADE(deal with,transact) plus(with) anagram of(worrying) SATANIC Answer: Given by wordplay/checking letters, a new word for me, meaning the genus ofwidely cultivated (and familiar) (house)plants with striped variegated leaves, aka spiderworts, and including the “wandering Jew”.  ",297
"18 Chief to tease Greer struggling with piece of kitchen equipment (6,6)"," CHEESE GRATER : CH(chief) plus(to) anagram of(struggling) TEASE GREER. Ironic surface of the feminist Germaine in the kitchen, the very place that symbolises the inequality of the sexes. ",188
21 Charge for a water pipe by branch of a river in Australia (9)," BILLABONG : BILL(noun or verb, of charge,invoice) plus(for) A BONG(a type of water pipe, like a hookah, for smoking drugs, especially marijuana) Answer: A stretch of water, like a creek,where you might meet the ghost of a jolly swagman.   ",240
23 Journey to get last bit of ungulate’s offal (5)," TRIPE : TRIP(journey) plus(to get) E(last letter,bit of “ungulate”) ",69
"24 Novelist, say, taking gold for “God” (6)"," AUTHOR : AU(from Latin, aurum, symbol for the element, gold, in chemistry) plus(for) THOR(hammer-wielding Scandinavian god of thunder – and rain and farming) ",159
25 German government put in control after street fight (8)," STRUGGLE : {G(German) G(government) contained in(put in) RULE(control,reign)} placed after(after) ST(street) ",110
"26 Bash against Director General and setter, reversing in small electric car (6)"," DODGEM : DO(a function like 26 Nov in Derby,party,bash) plus(against) DG(Director General) plus(and) reversal of(reversing) ME(pronoun for the setter of this crossword) ",170
"27 Skint and embarrassed, traded in goods for commission (8)"," BROKERED : BROKE(having no money,skint) RED(colour of one’s face when embarrassed) Answer: Not strictly trading, but more facilitatingtrade in goods, by getting together buyers and sellers and receiving a commission for one’s efforts. Down ",241
1 Proudly raise letter to gaffer (6)," EMBOSS : EM(the letter “m”) BOSS(the foreman or overseer, especially of a gang of manual labourers refered to as the “gaffer” – the word was originally a contraction of “godfather”, which word is now also synonymous with a “boss” in the underworld) Answer: “Proudly” could be here to lend emphasis, as “proud” as an adjective alreadymeansprojecting or protruding above the surrounding area, ie. raised. Otherwise, there are two (one too many?) defining words here.  ",467
2 Check tip of electrode on top of sperm-producing glands (6)," TESTES : TEST(check,to confirm or explore) E(first, or last letter,tip of “electrode) placed before(on) S(first letter,top of “sperm” – the word doing double duty in wordplay and defn). I don’t know what to make of the surface – some form of sterilisation procedure? 🙂 Answer: The glands in your family jewels.  ",313
3 Sperm whales’ innards may contain this novelist pierced by ice floating in sea and river (9)," AMBERGRIS : AMIS(novelist Kingsley or son Martin) containing(pierced by) [BERG(ice floating in sea) R(river)] Answer: Secretion from the sperm whales’ intestine,innards . After aging, it becomes hard and marbled grey, hence it name from Latin for grey amber. It also turns from being foul-smelling to something that is used in perfumery. ",339
"4 Go to get bishop, English bloke and god confused by unintelligible jargon (12)"," GOBBLEDEGOOK : GO plus(to get) B(bishop, as in chess notation) anagram of(confused) [E(English) BLOKE + GOD] ",110
6 Disinclined to act in liner tragedy (5), INERT : Hidden in(in) lINER Tragedy ,37
7 Musicians‘ rare piano is covered by tiles (8)," HARPISTS : [R(abbrev. for rare, what the waiter writes to indicate how your steak is to be done) P(piano, musical instruction) IS] contained in(covered by) HATS(high silk hats,tiles) ",184
8 Man pares freshly made cheese (8)," PARMESAN : Anagram of(freshly made) MAN PARES Answer: Trademarked name for the type of cheese produced in a specified area in Italy(including that around Parma), under the control of an authorised agency. What you get on your table at Pizza Hut is probably not it. ",266
11 Charge for chap’s expression of amusement? (12)," MANSLAUGHTER : MAN’S(chap’s) LAUGHTER(expression of amusement) Answer: An example,? of the charge that one might face in a court of law. ",138
15 Gobsmacked to get a point before rugby free-for-all (9)," AWESTRUCK : A WEST(compass point) plus(before) RUCK(the free-for-all in rugby where players form a scrum over the ball when it is on the ground, each team trying to win it, and pushing back their opponents. ",208
16 Sheath for poet following evidence of the pox? (8)," SCABBARD : BARD(poet, eg. Shakespeare) placed after(following) SCAB(encrustation over a healing pustule,evidence of having suffered a disease like smallpox or chickenpox, or even worse). The poet should have been advised that wearing a sheath in the first place would have prevented the pox. ",293
17 Collapsed prostrate during action (8)," DEFLATED : FLAT(as in flat on the ground,prostrate) contained in(during) DEED(an act, or action). Is there something here about inflatable dolls and action? ",158
19 Hang about in ladies’ underwear that is not visible (6)," LINGER : “Lingerie”,ladies’ underwear minus(not visible) “ie”,that is,id est. Amusing image of a closet cross-dresser. ",120
20 Fed up with death in shelter (6)," DEFEND : Reversal of(up, in a down clue) FED plus(with) END(the end,death) ",76
1. Firm order initially put in by one working with horses (9), STABLEBOY STABLE + O(rder) in BY ,34
6. Chaplain may give tramp religious education (5), PADRE PAD = “tramp” (vb.)+ R.E. ,33
"9. Chooses not to be involved with new post abroad (4,3)", OPTS OUT *POST + OUT = “abroad” ,33
"10. A series in dispute (2,5)"," AT ISSUE A + TISSUE, as in ‘a tissue of lies’ 11. Have no influence getting foreign noble free (5,3,7) COUNT FOR NOTHING Definition and cryptic definition ",156
1 Rested uneasily in address of admirer (7), Anagram of (uneasily) RESTED A DEAREST (an admirer mightaddress you as DEAREST) ,81
5 No 9 not one enthralled by return of Schmeichel? (6)," NE (an obsolete word [once] meaning ‘not’) contained in (enthralled by) (DANE [reference Peter Schmeichel or his son Kasper Schmiechel, both goalkeepers from Denmark who have played in the Premiership [DANE] reversed)  ENNEAD (the number nine, from Greek) ",257
8 Bird remembers with a sense of loss having wings clipped (5), REGRETS (with a sense of loss) excluding the first and last letters (having wings clipped)  EGRET (a white heron; a bird) ,123
11 Cowboy’s almost clumsy with head of ox (6)," GAUCHE (clumsy) excluding the last letter (almost) + first letter of (head of) OX  GAUCHO (a cowboy of the pampas, usually of mixed Spanish and native descent) ",161
12 Amateur Member in accomplished display (8), ( M [member] contained in (in) ARCH [accomplished]) + AIR (display)  ARMCHAIR (amateur) ,89
15 Dish Ramsay’s beginning to progress casually (7), SAUTÉ + first letter of (beginning) RAMSAY N SAUNTER (progress casually) ,74
"16 Rocky hill, scorched with heat, lacks identity (4)", TORRID (scorched with heat) excluding (lacks) ID (identity)  TORR (variant spelling for TOR [rocky height]) ,109
"17 Loot from robbery – plants stalks, not money (4)", HAULM (stalks or stems of plants collectively) excluding (not) M (money)  HAUL (loot from robbery) ,100
18 Sirenian might be a cormorant? Not right (6)," SEA CROW (a name of many birds, such as the skua, chough and cormorant) excluding (not) R (right)  SEA-COW (any sirenian such as a manatee or a dugong)) 19 Crush tin containing hormone (6, 2 words) SN (chemical symbol for the elemnt tin) containing (containing) EPO (erythropoieten, a hormone that increases the rate of production of red blood cells) T STEP ON (crush) 22 Arrange old medicated bandage with end tucked in after opening (5, 2 words)  STUPE (an archaic [old] word meaning amedicated piece of cloth used in fomentation [the application of a poultice]) with the final letter (end) E repositioned (tucked in) after the initial letter (after opening)  SET UP (arrange)  ",681
24 Accepted medal (5), GONG (medal) I GOING (accepted) ,33
25 One with allotment initially has 100 square metres protected by sister (6),  (First letter of [initially] HAS + ARE (100 square metres]) contained in (protected by) SR (sister)  SHARER (one with allotment) ,131
"27 Several cassavas, cold in saucy melange… (6)", Anagram of (melange) C (cold) and SAUCY  YUCCAS (several cassavas) 29 … upset paying customers (4) ATE (upset) G GATE (paying customers) ,138
30 Southern fool’s sulky display in Chicago (4), S (southern) + NIT (fool)  SNIT (North American word for ‘sulking’) ,69
31 With nothing inside decorated warhorse received food (7)," BARDED (caparisoned; a horse, especially a warhorse that is covered with an ornamental cloth is said to be caparisoned) containing (inside) O (nothing)  BOARDED (supplied with food [and bed]; received food] ",208
34 Strange people wanting a tango overdose on simple songs (8)," OD (overdose) + DITTIES (simple songs) excluding (lacking; wanting] a T (in international radio communication , Tango is the code word for the letter T)  ODDITIES (strange people) ",181
35 Dilapidated couple coming to the fore – a promising development (6), BEAT-UP (dilapidated through excessive use) with the final two (couple) letters moving to the front (coming to the fore)  UP-BEAT (a promising development) ,157
36 Terriers with problem from overusing bones in feet (5), TA (Territorial Army; members of the TA are often referred to as ‘terriers’) + RSI (repetitive strain injury; problem from overusing)  TARSI (bones in the feet) ,162
37 Dusty Springfield’s beginning series of concerts before end of May (6), First letter of (beginning of) SPRINGFIELD + TOUR (series of concerts) + final letter of (end of) MAY  STOURY (dusty) ,119
38 Knock down is not half difficult to deal with (7), Second letter of (not half of a two letter word) IS + KITTLE (difficult to deal with)  SKITTLE (knock down)  Down    ,118
2 Hostilities in Aramaic manuscript (4), AR (aramaic) + MS (manuscript)  ARMS (hostilities) ,52
