clue,exp,len
14  I make it over with one deoxygenated tincture (6),"   (I + DO [make] + IT) reversed (over) + (ONE excluding [deoxygenated] O [chemical symbol for oxygen])  T  IODINE (reference tincture of IODINE, an antiseptic))  ",163
"16  Heads rolling, new leaders of scouting group teams can impress the best (5)","   CREAM (the second letters of [the new leaders of, after the original first letters {heads} roll from each of SCOUTING GROUP TEAMS CAN IMPRESS)    CREAM (the best)  ",167
17  Aged counsel is wedged in hole (5),   IS contained in (wedged in) CAVE (hole) AV (IS) E C  AVISE (obsolete [aged] form of ADVISE [counsel])  ,106
19  First of exam papers rating intellectual character (5),   E (first letter of [first of] EXAM) + ID (identity [papers]) + OS (ordinary seaman; rating])    EIDOS (the distinctive expression of the cognitive or intellectual character of a culture or social group)  ,207
21  One has to grumble about fine Statesman (8),   (A + MOAN [grumble]) containing (about) ERIC (the blood-fine paid by a murderer to his victim’s family in old Irish law) A M (ERIC) AN  O  AMERICAN (a person from the United STATES of AMERICA)  ,197
23  Number nine scribbled by lecturer on thank-you note (11),   COUNT (number) + an anagram of (scribbled) NINE + TA (thank-you) + L (lecturer) CONT INEN* TA L U  CONTINENTAL (a currency note of the CONTINENTAL congress)  ,161
27  Regret reversing with acceleration into Frank French? (8),   RUE (regret) reversed + (A [acceleration] contained in [into] OPEN [frank]) EUR< OPE (A) N   EUROPEAN (a French person is a EUROPEAN)  ,138
30  Canons doing the rounds in tears at Orleans (5),"   ROTAS (hidden word in [in] reversed [doing the rounds] TEARS AT ORLEANS) ROTAS<   ROTAS (rounds,canons)  ",108
33  Syringes discovered by Yard power drilling small recess (5),   (Y [yard] + P [power]) contained in (drilling) HOLS (abbreviation for [small] HOLIDAYS [recess]) H (Y P) OS L  HYPOS (hypodermic syringes)  ,143
36  Mathematician returns to baffle king (5),"   (ELUDE [baffle] reversed [reurns to]) + R (rex; king) EULE< R D  EULER (reference Leonhard EULER [1707 – 1783] a pioneering Swiss mathematician and physicist  37  What develops when keeping eye out for so long (6, 2 words)   SOUP (informal term for photographic developer; what develops) containing (keeping) an anagram of (out) EYE S (EE Y*) OU P  SEE YOU (goodbye; so long)  ",380
"38  In advance of time, loveless – and also turning yellow (7)","   (PLUS [also] reversed [turning]) + (HOUR [time] excluding [less] O [love, in tennis scoring terminaology]) SULP< HUR   SULPHUR (bright yellow colour)  ",154
39  On reel’s one fine fish! (3),  (I [one] + OK (okay; fine]) all reversed (on reel) (KO I)<   KOI (japanese carp; fish)  ,90
40  Take… the championship! (5),"  TITLE (the TITLE of this puzzle is ‘TAKE...’)    TITLE (championship)  41  Having to pussy-foot around soak, tipped over vessel of liquid (8, 2 words)  ([TO + PAW [{he foot of a pussycat is a PAW}] containing (around) [RET {soak}]) all reversed {tipped over} (WA (TER) P OT)<   WATER POT (vessel of liquid)  42  The hole in the ground the man’s missed cutting across busy station (9, 2 words)  ",396
1 TIRAMISU S takes part of Semiramis in familiar French address (8)," semIRAMIS (part of) in TU (you, French familiar address) – a sweet ",68
5 See 14 9 NEGATIVE Local holding for example? No (8), NATIVE (local) holding EG (for example) ,41
"10 TENUTO Note – ut, possibly – kept going for longer (6)"," (NOTE UT)* anagram=possibly – sustained, musical ",50
12 See 7 13 ULTIMATUM Threat to little boy in mutual trouble (9)," TIM (boy, little=abbrev) in MUTUAL* anagram=trouble 14, 5, 21 down STICKY TOFFEE PUDDING S kid counted fifty pegs wrongly (6,6,7) (KID COUNTED FIFTY PEGS)* anagram=wrongly ",173
16 GENESIS Maybe seeing’s beginning (7), (SEEING’S)* anagram=maybe ,27
"19 AIRLOCK Tress twice, first time with dropped letter forming obstruction (7)", hAIR LOCK (two tressees) the first missing one letter ,55
"21 PISTIL Female part, said to be drunk and sick? (6)", PIST sounds like (said) “pissed” (drunk) and IL sounds like “ill” (sick) – a part of a female flower ,102
23 COMFORTED Relieved French nobleman getting about for daughter (9), COMTE (French nobleman) containing (getting about) FOR then D (daughter) ,74
25 SIGHT Vision could be jolly (5), double/cryptic definition – it could be a jolly sight. Unless I have missed something this seems aweak clue to me. ,116
"26 SUNDAE S of the day, say (6)"," sounds like “sundae”, a dessert sounds like “Sunday”, a day ",61
27 SIDESHOW Unimportant affair at a fair (8), cryptic/double definition ,27
28 SUMMER Mathematician S with 21 down (6), double/cryptic definition – one who does sums and a summer pudding ,68
29 AGITATED A fool and a 1950s boy are shaken (8), A GIT (fool) and A TED (1950s boy). I wasted some time here trying to make something of 1950 in Roman numerals. Down ,118
1 TANIST Sort of Celtic crown prince removing odour from plant expert (6), boTANIST (plant expert) removing BO (odour) – an heir elect to a Celtic chief ,79
"2 REGULATOR Of body, list of duties with automatic weapon coming up (9)"," ROTA (list of duties) with LUGER (automatic weapon) all reversed (coming up) – definition is ‘Of body’. Cinephile (as Araucaria)used this same clue in the Guardiana couple of weeks ago Guardian 26,083. As I failed to understand it back then he has kindly let me have another go. Of is an abbreviation for ‘Office’, as in Ofcom, Ofsted, Ofgen etc which are all regulatory bodies or “regulators”. ",396
3 MUTED Kept quiet when bad name included the heartless (5)," MUD (bad name, expression “one’s name is mud”)including ThE (heartless) ",73
4 SAVOURY Pleasant but not S (7), double definition ,19
"6 OPEN MINDS Frank has a problem with those receptive to new ideas (4,5)"," OPEN (frank) MINDS (has a problem with) 7, ",44
"12 FRUIT SALAD S, possibly first about turn for a boy (5,5)", FIRST* (anagram=possibly) about U (turn) then A LAD (boy) ,59
"8 ETON MESS S for school services’ social centre (4,4)", ETON (school) MESS (armed services social centre) ,51
11 STAG Party animal? (4), double definition ,19
15 CHOCOLATE S ingredient – inchoate depression (9)," COL (depression) in CHOATE – definition is ‘sweet ingredient’. I like this type of split word clue is one of my favourites, though I know they are not for everyone. ",166
"17 SLINGSHOT S alcoholic drinks, heated, fatal to Goliath (9)", SLINGS (sweetened cocktails) and HOT (heated) ,47
18 CAUCASUS White range? (8), cryptic definition – a range of mountains. Caucasian is used to denote white people in racial classifications. ,112
20 KITE Raptor on a string? (4), double/cryptic definition ,27
"21 See 14 22 STEWED S, as it may be, died, as it may be (6)"," Asweet may be stewed. I am not sure about ‘died, as it may be’. According to Chambers stewed means drunk, agitated or in a mess but not actually dead. Can anyone shed any more light on this? Stewed is an anagram of SWEET + D (died), thanks to GeorgeA. ",253
24 MINIM Reversible note or dose (5), double definition and a pailindrome ,37
"1  Man at wicket, ignorant, old, causing big beam for attackers (12)",  BATTER (man at the wicket in cricket) + INGRAM (obsolete [old] word for ‘ignorant’)  BATTERING-RAM (a large beam used for breaking down walls)  ,146
"9  Some former African money, likewise of old including returned Romanian ditto (6)",  EKE (archaic [old] word for ‘likewise’) containing (including) (LEU [standard monetary unit of Romania – ditto referring to money] reversed [returned]) EK (UEL)< E EKUELE (former unit of currency [money] in Equatorial Guinea)  ,229
11  International c-cap recalled? It’s baggy for Australian (5),  (I [international] + L-LID [c-cap]) reversed (recalled) (DILL I)< DILLI (an Australian Aboriginal bag; it’s baggy for Australians)  ,134
12  Buffoons race crazily in warm clothing (8),  Anagram of (crazily) RACE contained in (in) FURS (warm clothing) F (ARCE*) URS FARCEURS (buffoons)  ,102
13  Classy notary always gets to make good by recompense (5),  U (upper-class; classy) + NP (Notary Public) + AY (always)  UNPAY (to make good by recompense)  ,98
"14  The Scots abandon pump, hoarding last of water (4)",  DAP (dialect word for plimsoll; pump) containing (hoarding) R (final letter of [last of] WATER) D (R) AP DRAP (Scottish form ofDROP [abandon])  ,146
"15  Sort of dinghy afloat at sea, circling small warship (8)",  Anagram of (at sea) AFLOAT containing (circling) TB (Torpedo Boat [small warship]) FAL (TB) OAT* FALTBOAT (a small collapsible boat of rubberized sailcloth; sort of dinghy)  ,176
18  Family holding party as a hoax? (5),  KIN (family) containing (holding) DO (party) KI (DO) N KID-ON (hoax)  ,72
"19  I pilfer old mum’s clothing, than which you can’t get lower (6)",  MA (mum) containing (clothing) (I + NIM [archaic {old} word for ‘pilfer’)  ,77
"1. Outspoken, shocking court (6)", DIRECT DIRE+CT ,16
4. Cronies upset about a storyline (8), SCENARIO A in (CRONIES*) ,26
9. Spherical barrel in Capone’s gun (6)," ROTUND TUN(barrel) in ROD (US slang) rod=gun, hence ‘Capone’s’ ",64
"10. Exploits lad rated silly, at first (6,2)"," TRADES ON SON after (RATED*) 12. I haven’t, by inference, being a Russian leader (4,3,8) IVAN THE TERRIBLE (I HAVEN’T)* – the answer is the clue here; TERRIBLE is the anagram indicator! this is a very clever and new device to me. Great clue! ",243
13. Fresh information about being imprisoned (5), GREEN RE in GEN ,17
"14. Character on form, one worthy of imitation (4,5)"," ROLE MODEL ROLE+MODEL 17. Disturbed now and then, about to film (2,3,4) ON THE TOWN (NOW, THEN*) around TO ",108
19. Girl Irish boy knocked over (5)," NADIA (AIDAN)< 21. Sign on lawn – Don’t Smoke Cannabis (4,3,3,5) KEEP OFF THE GRASS cdd – if you can remember the 60’s you wasn’t there ",137
23. Stair repaired with effort and great skill (8), ARTISTRY (STAIR*)+TRY ,23
24. Drawing round university graduate revealing injury (6), TRAUMA (ART<)+U+MA ,20
25. Knocking back endless wine is ominous (8), SINISTER (RETSIN(a)+IS)< ,26
26. Comment about stain (6), REMARK RE+MARK … Down ,23
"1. Slipping up, gathering after duke’s heroic action (7-2)", DERRING-DO (ERRING+DO) after D ,32
"2. Competitive struggle in desert heat (3,4)", RAT RACE RAT(desert)+RACE(heat) ,33
"3. Lady Chatterley, say, may be against position (9)", CONSTANCE CON+STANCE – Lady C’s first name ,44
"5. React badly over girl’s free hand (5,7)", CARTE BLANCHE (REACT*)+BLANCHE ,32
6. Floor of drain in need of repair (5), NADIR (DRAIN)* – opposite of ZENITH ,37
7. Pretty young woman stood up by friend (7), ROSEBUD ROSE(stood up)+BUD[short for buddy=friend] ,52
8. Wild animal needing power to make sudden swoop (5)," OUNCE (p)OUNCE an ounce is a Snow Leopard, of sorts ",53
"11. Comic bare for short comedy play (7,5)", BEDROOM FARCE (BARE FOR+COMED(y))* ,36
"15. Mine eager, working in zoo (9)", MENAGERIE (MINE EAGER)* ,25
"16. Dealing with one may generate a lot of interest (4,5)", LOAN SHARK cd ,15
18. City in northern Italy with name of American one (7), TRENTON TRENTO+N ,18
20. Daughter Laura raving about chapter in novel (7), DRACULA (D+(LAURA*)) around C ,31
"21. Poet buried in Stoke, at Shelton (5)"," KEATS hidden: StoKE, AT Shelton ",33
1 BEHINDHAND  What’s found in hole with labourer being late? (10), (EH in BIND) + HAND ,21
7 LAPP  Scandinavian picked up drink (4), homophone of “lap” ,20
9 AGATHA  Follow closely backing in Scandinavian pop group for woman (6), TAG< in A–HA ,14
10 READY-MIX Set note with cross characterising some ingredients? (5-3)," READY + MI + X 11 INTRIGUE  Plotting in Italy disrupted, e.g., Turin (8) (EG TURIN)* ",86
12 COYOTE  Animal is evasive before observation having head obscured (6), COY + [n]OTE ,14
13 IDLE  Member of comedy team/ not working (4)," double definition, with the comedy team member being Eric Idle, of course ",75
15 UNDERCOVER  How a book may be found in secret? (10), double definition ,19
17 BOTTICELLI  Artist getting limited credit in waterside accommodation on large island (10), (TIC[k] in BOTEL) + Large + Island ,36
19 TASK  Give mission to some unit as kudos (4), hidden in [uni]T AS K[udos] ,29
20 GEISHA  Hostess of a sort wearing a lot of clothes (6), ISH in GEA[r] ,15
22 REGIONAL  Like some food say on island following recipe with bit of lavishness (8), Recipe + EG + IONA + L[avishness] ,35
24 SAVANNAH  Vehicle found in Arab capital by hot scrubland (8), (VAN in SANA) + Hot. Sana or Sana’a is the capital of Yemen ,61
25 WEALTH  A rolling condition? (6)," cryptic definition, I think, as in “rolling in it” ",52
26 MYTH  Fancy article curtailed? There’s no truth in it (4), MY + TH[e] ,12
27 DERBYSHIRE  Red herb is cultivated around yard in rural location (10), Yard in (RED HERB IS)* Down ,29
"2 EGG ON  Incite say Indian to leave area (3,2)", EG + GO[a]N ,13
3 INTERCEPT  Check pet cretin mistreated (9), (PET CRETIN)* ,15
"4 DJANGO UNCHAINED  Source of music provided by a charity say with free film (6,9)", Disc Jockey + A + Non-Governmental Organization + UNCHAINED ,61
"5 AIRHEAD  Fool? One that might be apparent, we hear, with capital (7)", homophone of “heir” + HEAD ,28
"6 DUAL CARRIAGEWAY  A radical era guy recreated around Western transport feature (4,11)", Western in (A RADICAL ERA GUY)* ,33
"7 LAY BY Parking facility/ to keep for future use (3,2)", double definition ,19
8 POINTLESS  Request to reduce gesturing in TV quiz show (9), POINT LESS ,12
14 DROMEDARY  Creature roamed freely in plain (9), ROAMED* in DRY ,16
16 OSTEOPATH  A manipulator of blades etc? (9)," I think just a cryptic definition, as in shoulder blades ",58
"18 LURCHER  Dog, one enjoying food with name Rex? (7)"," from LUNCHER, but with Rex instand of Name ",44
21 STASH  Band keeping close to airport for drugs consignment (5), [airpor]T in SASH ,19
1 RAPID  A first for Rainbow – Bungle paid Zippy (5), R[ainbow] + PAID* ,19
4 AUTOSOMES  For a few in Australia these are paired in cells (9), TO SOME in AUStralia ,22
9 FUSILLI  2 from America in short supply (7), United States in FILL I[n] ,28
10 GNOCCHI  2 inch cog that’s come loose (7), (INCH COG)* ,13
11 SPAGHETTI  2 single races what opportunities to make comeback (9), (I + Tourist Trophy + EH + GAPS)< ,35
13 ZITI  2 one put on the spot (4), ZIT + I ,9
15 HOAX  Trick gives prostitute a kiss (4), HO + A X ,10
"17 LEE TREVINO  Man driving it never crashes into house (3,7)", (IT NEVER)* in LEO ,20
"19 ADRIAN MOLE  Promotion put out about a new, flash diarist (6,4)", ADvert + ((A + New) in RILE) ,30
20 BLOC  Group taking horse back across lake (4), Lake in COB< ,14
22 PROA  Sailing boat for one (4), PRO + A ,9
23 CRESCIONI  2‘s child into wild rice (9)," SCION in RICE* 26 RAVIOLI  2 against 2, they squeeze over line. Gunners ahead! (7) Royal Artillery + (Line in (Versus + II)) ",126
27 BRISTOL  City street covered by zip code for Luxembourg (7), STreet in (BRIO + Luxembourg) ,31
28 MILLINERY  Remarkable urban queen in fancy hat shop (9), (ILLIN‘ + Elizabeth Regina) in MY ,35
29 PENNE  2 could only be written in presence of daughter (5), PENNE[d] Down ,15
"1 REFUSE HEAP  What opens up as free recycling dump? (6,4)", EH in (AS FREE)* ,18
2 PASTA Basis for serving in Dad’s Army? (5), PA‘S + Territorial Army ,25
3 DELPHI  Old programming language used in place of Oracle (6)," Double definition. Working, as I do, at the cutting edge of modern technology, I’ve worked with COBOL and Fortran programmers, but never even met anyone who has used Delphi for anything ",187
"4 ALI  Clay, that material in pots (3)", [materi]AL I[n]. The definition is well hidden here ,53
5 TAGLIATELLE  2 reared dog featured in dog magazine (11), TAIL< in (TAG + ELLE) ,23
6 SNOOZIER  Put up controls to keep unruly gathering less lively? (8), (ZOO in REINS)< ,17
"7 MOCK TRIAL  Time to enter Kim & Carol for dancing showcase? (4,5)", Time in (KIM + CAROL)* ,24
8 SKIP  Leave out/ rubbish to go in it (4)," double definition, also quite plausibly &lit ",46
12 THERMOCLINE  Temperature in loch/mere fluctuates here (11), Temperature + (IN LOCH MERE)* and &lit ,40
14 CONCHIGLIE  2 10’s awkward position (10), GNOCCHI* + LIE ,16
"16 AIR TRAVEL  Following Scottish guide, composer trips up? (3,6)"," AIRT + RAVEL. I might have struggled to find “airt” had it not cropped up recently, perhaps in a Beelzebub ",108
18 MACARONI  2 in a vehicle about to block motorway (8), (A CAR + ON) in M1 ,20
21 SCRIMP  Save Viz – ring head of publishing (6), SC (silicit) + RIM + P[ublishing] ,35
24 OFTEN  A lot lower when summit’s been abandoned (5), [s]OFTEN ,10
25 DRUM  Shape of protractor seen on weird house (4)," D + RUM. I’m not sure I can think of a sentence in which “drum” = “house”, but I’m sure there is one. Fortunately the wordplay was entirely unambiguous ",153
9 AMALEKITE A cock bird no friend to Israel (9), A MALE KITE (cock bird) – the Amalek were a biblical people at war with the Hebrews (in Genesis) ,98
10 HAIKU Dove’s top notes recited poem (5), sounds like (recited) “high coo” (dove’s top notes) – a Japanese poem ,71
"11 TOO GOOD False god to love, love therefore not true? (3,4)"," anagram (false) of GOD TO O O (love, love) – too good to be true ",66
12 RAMADAN First to end play at an abstinent time (7), DRAMA (play) first letter moved to the end with (at) AN ,57
13 SALAD Early days in return of half-hearted TV city (5), DALlAS (old US TV series) reversed missing one of the middle letters (half-hearted) – one’s salad days are one’s youth ,120
14 EXCISEMAN Remove island prey of 8s’ devil (9), EXCISE (remove) MAN (Isle of Man) – Burns poem The Deil’s Awa Wi’ The Exciseman ,81
"16 COTTAGE HOSPITAL Obsolete institution: Act I — the goalpost must be moved (7,8)", (ACT I THE GOALPOST)* moved=anagram – once a type of small local hospital in England ,86
19 TWO-SEATER Say pears and apple in tandem? (3-6)," TWOS (say pears, sounds like “pairs”) and EATER (apple) – a two-seater bicyle for example ",91
21 COMFY Herb left by soldier at ease (5)," COMFreY (herb) with RE (Royal Engineer, soldier) missing – definition is ‘at ease’ ",84
22 MOITHER Upset one in the dam (7)," I (one) in MOTHER (dam) – variant spelling of mither, moider, to annoy ",72
"23 RISOTTO Title given back to archduke, being a dish (7)", SIR (title) reversed (given back) to OTTO (Archduke Otto of Austria) ,70
24 THONG Strap used by blacksmith on grey mare (5)," found in (used by) blacksmiTH ON Grey – definition is ‘strap’, mare is superflous (to my thinking) ",100
"25 TOP FLIGHT Elite Spooner’s drunk after fiasco (3,6)"," Spoonerism of “flop tight”, drunk after fiaso Down ",52
"1 MALTESE CAT Kipling’s pony, a cross beast, playing 21 and 22 down (7,3)", (CASTLE MATE)* playing=anagram – polo pony from Kipling short story of the same name. I think ‘a cross beast’ is thrown in as bonus material: a cat that is a pony (pony/cat cross) and/ora MALTESE cross and CAT=beast. I don’t think either of these is quite enough to stand on its own as the subsidiary part of the clue. ,320
2 WAGON-LIT Long wait on the cards for sleeper over sleepers (5-3)," (LONG WAIT)* – definition is ‘for sleeper over sleepers’. I presume that ‘on the cards’ is an anagram indicator, but apart from a very general indication of something about to happen I can’t really see it. 3,",209
"4 SECOND WIND Time to set clock and get breath back (6,4)", SECOND (time) WIND (to set clock) – definition is ‘get breath back’ 4 See 3 5 RETROCHOIR Nameless impressionist with foot (errors excepted) put inside part of cathedral (10) TROCHee (metric foot) missing E E (two errors) put inside REnOIR (impressionist) missing N=name – the area behind the high altar in a large church or cathedral ,335
"6 THUMBS UP Encouragement to beat about the bush, almost wildly (6,2)"," THUMP (to beat) about the BUSh* (almost, wildly=anagram) ",58
7 WISDOM Extra to set in the comic sense (6)," triple/cryptic definition – wisdom teeth are extra to one’s set of teeth, comic actor Norman Wisdom and wisdom=sense ",118
8 BURN Get very hot water (4), double definition ,19
14 ELECTORATE Give boost to surrounding vulgar-sounding bully who has the franchise (10)," ELATE (give boost to) surrounding ‘ECTOR (hecotr, bully, in vulgar speech) – the electorate is enfranchised 15 NIL BY MOUTH Swap larger numbers in protest from Lincolnshire town: no wind farm! no swallows! (3,2,5) NIMBY(not in my back yard protester, no wind farm) fromLOUTH (Lincolnshire town) with M and L (larger numbers, in Roman numerals) swapped – definition is ‘no swallows’. A certain grim humour from Araucaria here and at 16 across. Insect-hunting creatures such as bats, swallows and swifts are sometimes killed by hunting close to wind turbines. ",559
"17 ACES HIGH Don’t talk up soldier in Indonesian region, as pack is normally used (4,4)"," SH (don’t talk) GI (soldier) reversed (up) in ACEH (Indonesian region) 18 TIME TO GO Warning not to outstay welcome I encountered in African country (4,2,2) I MET (encountered) in TOGO (African country) ",204
20 ORISON 8s’ Mary’s lost head in prayer (6), Mary MORISON missing first letter (losing her head) – a prayer. From the poem Mary Morison by Robert Burns ,108
21 CASTLE Move at chess where players lose side pieces (6)," CAST (players) and LoseE (side pieces, end letters only) ",58
"22 MATE Move at chess, first of moves at the end (4)"," Moves (first letter of) AT theE (end of) – alternatively Moves At The End (first letters of), thanks to RichardY for this ",123
15 SHMO He’s exposed by YiddiSHMOckers (4), 17 RETROVERSION Displacement [derived from] INVERSEROTOR*? (12) ,65
20 VRIL Possible [the origins of] Vital Resource In Life? (4)," 23 ABSIT < [Recalling] BA (degree), SIT (take exam) andleave from college (5) 25 SPACIAL S (Soprano’s) PAL (mate) [framing] CIA (investigators) from remote location (7) 27 ODONATA DONAT (Actor playing Mr Chips) [goes inside] OA (on account of)insects (7) 28 LASSO Rope in <COLOSSAL (huge) [return] after COL (senior officer) [quits] (5) 29 NYLONS ONLY* [in play] [between] NS (partners) may these be seamless? (5) ",415
30 STEM Breast stroke (4)," Down H/I 1 MERELLS MERE (Just) [last trio of] baLLS required for game (7) R/S/T 2 CRIT Informally reviewC (clubs’) RIT (score at Ibrox) (4) T/W/O 3 BESOIN In Clermont-Ferrand, desireBE SO IN (to be supercool) (6) H/I 4 AVESTA A VESTA (match) for Also Sprach Zarathustra?(6) A/T 5 PASTE Dodgy ice is [almost] PASTEL (soft) (5) R/S/T 6 WHISHED [Manx] WHIP (cat) [atop] SHED (garden feature)moved on (7) R/S/T 7 NORI In the main, weed<IRON (strength’s) [on the up] (4) T/W/O ",473
9 NESS Head of the Untouchables? (4)," P 14 NITINOL Alloy[mixing] TIN* with LION (8) (7) F/U 16 MEMOIRS With IR (taxmen) [implicated], MEMOS (notes)society’s transactions (7) A/T 18 SCALAE ‘Spirals‘ in [front of] Eye CANALS*, [perhaps]? [That’s not] N (new) (6) F/U ",228
19 FRAILS Old women’s baskets (6), H/I 21 SAPAN Tree‘s < [toppled over] in NAPA (California valley) [with] S (spades) (5) R/S/T ,94
22 SPAT Threw out gaiter (4), R/S/T 24 TIDY TIDDLY (A bit tight) [to forgo] DL (demand loan) that’s fairly big (4) T/W/O ,92
1 Comfort provided by 10? (6), SOLACE solace— so = provided is there in Chambers but I can’t think of two sentences where they are interchangeable — Chantilly (10) is an example of lace ,156
"4 Duck in Fife, flying about disagreeable vapours (8)"," EFFLUVIA luvin (Fife)* a — luv = duck, a = about ",50
10 Insect eating into raw fabric (9)," CHANTILLY ch(ant)illy — the insect is an ant, chilly = raw ",60
11 Failing to get laughs and forgetting lines not right (5)," DYING d{r}ying — drying (on stage) is forgetting your lines, dying (as a stand-up comic) is failing to get laughs ",115
12 Romeo and Juliet character not initially used in set of images (7), MONTAGE Montag{u}e — the u that goes is from ‘initially used’ ,63
13 Relative backing UN ahead of US central component (7)," NUCLEUS uncle with its first two letters reversed, US ",55
14 Comes through Queen’s fateful date (5)," RIDES r Ides — r = queen, the Ides of March ",45
15 Male insect found on rear of live beast (8)," BEHEMOTH be he moth — be = live, he = male ",44
"18 Type answer into lights, after reflection (8)"," SANSERIF s(ans)erif — serif = (fires [= lights])rev.— sanserif typeface is like the typeused on the London Underground: allthe lines simple, with no twiddly bits at their ends — there are various spellings of this: sans-serif, san serif, etc, and sanserif doesn’t (according to Google) seem very common, but is in Chambers ",324
20 Rambling talker not following lecturer produced thin stuff (5)," WAFER waf{fl}er — the f that is missing comes from following, the l from lecturer ",83
23 Lack of clarity in account swathed in love and compassion (7)," OPACITY 0 p(ac)ity — 0 = zero = love, pity = compassion ",57
25 Conservative under siege cowered (7)," CRINGED C ringed — C = conservative, ringed = under siege ",59
26 Party raver’s food (5)," DONUT do nut — do = party, nut = raver — what people of a certain age prefer to call a doughnut ",97
"27 I run up the train (4,5)", IRON HORSE I r (on horse) — if you are on horse then you are up — an iron horse was an early name for a locomotive ,116
28 Canadian comedian chasing idiot? It’s a gas (8)," NITROGEN nit Rogen — nit = idiot, Rogen is Seth Rogen ",55
29 Source of hothouse flowers rejected with extra sun doing for herb (6)," HYSSOP h (posy)rev. with an extra s Down 1 Tree surgery (removing heart) around increasingly (8) SYCAMORE s{urger}y ca more — ca = around, more = increasingly ",160
2 Educated? Tended to absorb one-third of basic education (7), LEARNED lea(r)ned — the r is one of the ‘three R’s’ ,53
3 Racist has arranged ‘cleansing’ (9)," CATHARSIS (Racist has)* 5 Oppose insect buzzing round nose – almost unsatisfactory (3,2,3,4,2) FLY IN THE FACE OF (fly in the face) of{f} — off = unsatisfactory — if you have a fly in the face an insect is buzzing round your nose ",231
6 Playing aimlessly? Fortune running short around day one (5), LUDIC luc{k} round (d 1) — not a word I knew but easy enough wordplay and I knew that the game ludo came from the Latin word for to play ,138
7 One in six heading home with lowest hopes (7)," VAINEST v(a)i nest — vi = six — there are various senses of vain in Chambers and no doubt other dictionariestoo, most of them revolving around conceit or futility, but I can’t find any that mean ‘with low hopes’ ",213
"8 Historic ship, say, about to leave (6)"," ARGOSY I think this is an &lit.: Argo s{a}y, with Argo and argosy both historic ships ",87
"9 Rouge turning up in new brewery line? This is likely to be blanc (10,4)", ELDERBERRY WINE (red)rev. in (brewery line)* ,46
16 Old woman’s drunk whisky – about litre – in sentimental vein? (9)," MAWKISHLY ma (whisky)* round l 17 Reluctantly recall daughter’s colourful outfit (with middle removed) (6,2) DREDGE UP d red ge{t}-up ",135
19 Not supporting range this month (7)," AGAINST aga inst — aga = range as in cooking, inst is this month in formal correspondence ",91
21 Fruit treatments eliminating cold? Makes sense (7), FIGURES fig {c}ures ,21
22 Romp likely initially to be disowned by religious retreat (6)," HOYDEN ho{l}y den — the l comes from ‘likely originally’ — holy = religious, den = retreat — not ‘holy den’ as a single item, for this would need a question mark ",163
"1 In a word, very long joke is in a sense laid out (14)"," SESQUIPEDALIAN =”In [or of] a word, very long”. QUIP=”joke” inside (a sense laid)*  ",85
"8 Happy with goal, flip (5)", UPEND =”flip”. UP=”Happy” plus END=”goal”  ,44
"9 Meeting place has unconvincing charm, meeting Jack (8)"," JUNCTION =”Meeting place”. UNCTION=”unconvincing charm”, after J[ack]  ",72
11 Indian city in stupid drawing (7), DIAGRAM =”drawing”. AGRA=”Indian city” in DIM=”stupid”  ,57
12 Unsuitable intro erased from funny peculiar copy (7), REPLICA “copy”. U[nsuitable] removed from (peculiar)*  ,56
"13 Into drink, relatives cut down — as should he? (5)"," ALKIE =”he” [who should cut down on drink]. ALE=”drink”, around KI[n]=”relatives cut down”  ",93
15 Primitive weapon used to catch snake is cheating (9)," SWINDLING =”cheating”. SLING=”Primitive weapon”, around WIND=”snake”  ",71
"17 Provocative material including first of data on a monster flagged up? (3,6)"," RED DRAGON =”a monster flagged up” on the Welsh flag. RED RAG=”Provocative material”, around D[ata], plus ON  ",111
"20 Author returns to pen good, classical letter (5)"," SIGMA =”classical letter”. [Martin or Kingsley] AMIS, reversed around G[ood]  ",79
21 Model is old enough (7)," EXAMPLE =”Model”. EX=”old” plus AMPLE=”enough”  23,4 Pussy warmer in bed? A wonderful thing! (3,4,7) THE CATS PYJAMAS =”A wonderful thing”; cryptically =”Pussy warmer in bed”  ",177
25 A treetop — make short work of it (8), OPERETTA =”short work”. (A treetop)*  ,39
"26 An elderly lady, Ms Widdecombe denied, pissed off (5)", ANGRY =”pissed off”. AN plus GR[ann]Y=”elderly lady” minus Ann Widdecombe  ,76
27 See 26 (5-9), CROSS-REFERENCE The clue being a REFERENCE to ANGRY=CROSS  Down ,65
"1 Gait that’s broken at high speed? (5,7)"," SOUND BARRIER =”that’s broken at high speed”. “Gait” sounds like ‘gate’, or in crosswordese, SOUND BARRIER  ",109
"2 Going up in aeroplane, I see an Italian city (5)", SIENA =”Italian city”. Hidden reversed in “[aeropl]ANE I S[ee]”  ,66
"3 As opposed to the “upon Tyne” of Newcastle, might Durham be pants? (9)", UNDERWEAR =”pants”. Durham being UNDER the WEAR river.  ,57
"4 See 23 5 Roman coins red, an odd couple (7)", DENARII =”Roman coins”. (red an)* plus II=two in Roman numerals=”couple”  ,75
6 Abatement in partner of la ewe? (3-2)," LET-UP =”Abatement”. LE is the masculine definite article in French, as opposed to “la”, and a TUP is a male sheep, as opposed to a EWE.  ",139
7 I commit a crime wearing a medal — it’s painful (9)," AGONISING =”painful”. I SIN=”I commit a crime”, inside A GONG=”a medal”  ",74
