clue,exp,len
12 Number required to understand study of computer systems (5), DIGIT – DIG (understand) IT (study of computer systems) ,57
13 Hairy bikers finally finding safe place after topless race (8), UNSHAVEN – [biker]S (bikers finally) HAVEN (safe place) after [r]UN (topless race) ,84
"15 They may be turned on, seeing women streak or stupidly crossing wicket (10)", WATERWORKS – W (women) plus an anagram (stupidly) of STREAK OR around (crossing) W (wicket) ,93
16 First-class returns on a small part of our planet (4), ASIA – A S (small) plus AI (first-class) reversed (returns) ,61
18 Gangster going after neighbour? (4), HOOD – HOOD can go after ‘neighbour’ to form another word ,59
20 The effect of drinking with no good Scotsman of a royal house (10), HANOVERIAN – HAN[g]OVER (the effect of drinking with no good) IAN (Scotsman) ,78
"22 The worst and best breaks for a driver? (3,5)", PIT STOPS – PITS (the worst) TOPS ({the} best) ,48
24 Problematic / drunk (5), TIGHT – double def. ,21
26 Give details of former plot to kidnap one (7), EXPLAIN – EX (former) PLAN (plot) around (to kidnap) I (one) ,62
27 Cooking range covered in eggs and herb (7), OREGANO – an anagram (cooking) of RANGE in (covered in) OO (eggs) ,67
28 Determined to see one looked after (6-6), SINGLE-MINDED – SINGLE (one) MINDED (looked after) Down ,57
2 Understanding boundaries of Indian tourist attraction (7), INSIGHT – I[ndia]N (boundaries of Indian) SIGHT (tourist attraction) ,70
3 Laid out right-winger for wasting time (8), DILATORY – an anagram (out) of LAID plus TORY (right-winger) ,62
4 Rising star may keep northern women in order (4), NUNS – SUN (star) reversed (rising) around (may keep) N (northern) ,68
"5 Insecure link offered by relative speed (6,4)", GRANNY KNOT – GRANNY (relative) KNOT (speed) ,46
6 Nick cannot change on the inside (5), NOTCH – contained in (on the inside) ‘canNOT CHange’ ,54
7 A case of lawyers accepting endless desire for recesses (7), ALCOVES – A L[awyer]S (case of lawyers) around (accepting) COVE[t] (endless desire) ,85
8 Person just looking for skipper to support opportunities (6-7), WINDOW-SHOPPER – WINDOWS (opportunities) HOPPER (skipper) ,59
9 Soldiers in pink? It’s a religious belief (13), REINCARNATION – RE (soldiers) IN CARNATION (pink) ,51
"14 Current device developing in all operas except the first (5,5)", SOLAR PANEL – an anagram (developing) of [i]N ALL OPERAS ,58
17 Find out about article made of skin (8), LEATHERN – LEARN (find out) around (about) THE (article) ,58
19 Rising firm best supported by American swimmer (7), OCTOPUS – CO (firm) reversed (rising) TOP (best) US (American) ,64
21 Unappreciative type who’s angry about heartless nag (7), INGRATE – IRATE (angry) around (about) N[a]G (heartless nag) ,62
23 Educate at home after putting pictures up (5), TRAIN – IN (at home) after ART (pictures) reversed (putting … up) ,67
1 LOW-KEY Undramatic explanation of depression (3-3)," LOW (depression) + KEY (explanation, as on maps etc) ",54
4 PUNISHED Penalised by being pushed around in the wrong way (8), PUSHED around reversal [the wrong way] of IN ,46
9 ORGIES Rise and go out for drunken binges (6), (RISE + GO)* [* = out] ,24
10 SINISTER Leftwith the threat of evil (8), Double definition ,19
11 ORNATE Elaborate point to hold forth about (6)," ORATE (to hold forth) around N (point, North) ",47
12 BESTRIDE Sit a certain way for the ideal journey? (8), BEST (ideal) + RIDE (journey) ,31
13 MAD Mother comes back in a frenzy (3), Reversal [comes back] of DAM (mother) ,39
14 ERRORS Fears loss of an opener to slips (6), TERRORS (fears) minus its opening letter T ,44
17 STARTER Track official whose report is eagerly awaited (7), Cryptic definition ,20
"21 SEND UP First start, then finish in ridicule (4,2)"," S[tart] + END UP (finish) Nice surface but ‘first start’ for S doesn’t work in my world of crosswords. Dante’s done it before, others have done it too, still I don’t like it at all. ",183
25 AGO An attempt to get past (3), A GO (an attempt) ,19
26 KNOTHOLE Evidence that the deal is not perfect (8), Cryptic definition ‘Deal’ being wood here. ,44
27 DORMER Architectural highlight (6)," Cryptic definition A ‘dormer’ is a window projecting from a sloping roof, which explains all three parts (archtectural / high / light). ",137
28 VALENCIA Farewell to an Inca ruin in foreign port (8), VALE (farewell) + (INCA)* [* = ruin] I do not understand why Dante uses ‘an’ in this clue. It stands in the way of the construction and the surface doesn’t need it. ,166
29 IMPAIR Diminish value of child-bearing (6), IMP (child) + AIR (bearing) I think ‘imp’ is a bit more than just a child. ,76
30 DATE-LINE One may lose a whole day going over it (4-4), Cryptic definition ,20
31 ADVERB It tells how to break bread with a number inside (6)," (BREAD)* around V (a number, 5) [* = to break] Down ",53
1 LOOK-OVER Appear to be in charge and make an inspection (4-4), LOOK OVER (appear to be in charge) ,36
2 WAGONERS They remove the dead in battles (8), GONE (dead) inside WARS (battles) ‘the’? Just about. The clue as a whole should be seen as a possible definition. ,115
3 ELECTORS Having a choice makes them cross (8), Cryptic definition ,20
5 UNITED A French diet mixed together (6)," UN (a, in French) + (DIET)* [* = mixed] ",41
"6 IDIOTS Fools do, and it is silly (6)", (DO + IT IS)* [* = silly] Nice clue. ,38
7 HATPIN It secures a superior item for ladies (6), Cryptic definition The kind of cryptic definition that leaves me cold. ,72
8 DARNED Patched up and blooming (6), Double definition ,19
12 BARRAGE Line of defence resulting from counsel’s anger (7), BAR (counsel) + RAGE (anger) ,30
15 STY Don’t go without a pen (3), STAY (don’t go) minus A ,25
16 YES No alternative (3), Cryptic definition The kind of cryptic definition that warms me up. ,69
18 REFORMED Changed class in a rush (8), FORM (class) inside REED (rush) ,33
"19 ADAM’S ALE The first man with a market for water (5,3)", ADAM (the first man) + SALE (a market) ,40
"20 SPARE RIB Did it make Eve provide some pork? (5,3)", Double definition ,19
"22 SKIVED Played truant from desk, perhaps, about four (6)", (DESK)* around IV (four) [* = perhaps] ,40
"23 JOB LOT Odd assortment of Biblical characters (3,3)", JOB (Biblical character) + LOT (and another one) ,50
24 PHENOL No help as a disinfectant? It could be (6), (NO HELP)* [* = could be] ,27
"9 I admitted to lethargy, travelling a long way (5,4)"," LIGHT YEAR : I contained in(admitted to) anagram of(…, travelling) LETHARGY. ",78
"10 Relative, one in Berlin, recalled Modern Times (5)"," NIECE : Reversal of(…, recalled) EIN(“one” in German, as spoken in Berlin) + CE(abbrev. for the Common or Current Era, a substitute for the AD – anno Domini – notation of the specific number of years since the traditional birthdate of Jesus Christ. Thus 2017 CE is equivalent to AD 2017. What’s in a name?). ",309
11 Boring job enlisting a large group of American singers (7), CHORALE : CHORE(a boring and tedious job;task) containing(enlisting) [ A + L(abbrev. for “large”) ]. Defn: An Americanism for a choir or chorus.  ,147
"12 Running test in dock (2,5)"," ON TRIAL : ON(running, as with a machine) + TRIAL(a test;an ordeal). Defn: …, in a court of law.  ",99
"13 At first, solver always beat Mephisto (5)"," SATAN : The 1st letters, respectively, of(At first) “solver always” + TAN(to beat;to spank someone). ",102
14 Head doctor immerses wound on time (9)," MESMERIST : Anagram of(… wound) IMMERSES plus(on) T(abbrev. for “time”). Defn: A practitioner of Mesmerism, after F.A. Mesmer, who theorised that there was an invisible natural force that could be used to heal by inducing a hypnotic stupor on the patient, hence a “head doctor”. ",280
16 Mac UNIX emoticon represented sentence by church (15)," EXCOMMUNICATION : Anagram of(… represented) MAC UNIX EMOTICON. Defn: …, as a censure imposed on the offending member. ",119
19 Floodlights not working? Ground vessel on delta (5-4)," PITCH-DARK : PITCH(the ground on which a sporting game is played) + [ ARK(a vessel, famously built by the Biblical Noah) placed after(on) D(letter represented by “delta” in the phonetic alphabet). Defn: If the floodlights, say, at a sports ground or stadium aren’t working, then it would presumably be extremely or totally dark. ",330
21 Firm packed in socialist dogma (5)," CREDO : CO(abbrev. for “company”, a commercial firm) containing(packed in) RED(descriptive of one having socialist ideals). ",125
22 Dress in store showing smears (7)," MALIGNS : ALIGN(to dress;to arrange in straight lines, like a parade of soldiers) contained in(in) M(&)S(abbrev. for “Marks and Spencer”, a chain of department stores). Defn: …, as a verb.  ",191
23 Toxic liquid‘s been sprayed over school (7), BENZENE : Anagram of(… sprayed) BEEN containing(over) ZEN(a school;a doctrinal division of Chinese Buddhism). ,111
24 Promised choice of two or three headings (5)," SWORN : [SW(abbrev. for “south-west”) OR N(abbrev. for “north”)](choice of two headings;compass directions); or [ S(abbrev. for “south”), W(abbrev. for “west”) OR N(abbrev. for “north”)](choice of three headings).  ",216
"25 Glower, then log in with difficulty (4,5)"," NEON LIGHT : Anagram of(… with difficulty) THEN LOG IN. Defn: Glow-er, something that glows. Down ",99
"1 Boycott’s humble character is a family disgrace (5,5)"," BLACK SHEEP : BLACK(to boycott;to refuse to have dealings with the person or business that is blacked, as a way of taking industrial action)‘S + HEEP(Uriah, character in Charles Dickens’, humble, but insincerely so). ",218
"2 Incas got liquidated, questioning their gods? (8)", AGNOSTIC : Anagram of(… liquidated) INCAS GOT. ,48
"3 Kind, good person drops wrench (6)"," STRAIN : ST(abbrev. for “saint”, a good person) + RAIN(drops of water). Double defn: 1st: A particular breed, stock, or variety of an animal or plant; and 2nd: To pull something forcibly.  ",190
4 Old boundary miles before lake in Lyme Regis (4)," MERE : Double wordplay: 1st: M(abbrev. for “miles”) + ERE(poetically, before timewise;prior); and 2nd: Hidden in(in) “Lyme Regis“. Double defn. too. Two complete clues in one!  ",178
5 Handle badger crossing moist ground (10)," BROOMSTICK : BROCK(a badger) containing(crossing) anagram of(… ground) MOIST. Defn: … of, well, a broom. ",106
6 Curse a nasty man stealing articles (8), ANATHEMA : A + anagram of(nasty) MAN containing(stealing) [A and THE](two articles in grammar). ,97
7 Unrestrained family bull almost blocks big road (6)," MEDICI : “edict”(an example of which is a bull, an official order from the Pope himself) minus its last letter(almost) contained in(blocks) MI(M1, the north-south expressway;big road in England, with the Roman numeral substituted for “1”). Defn: Powerful;unrestrained family in Italy until 1737. ",297
"8 Call a Brontë sister, secretly (4)"," BELL : Double defn: 1st: Informally, to call on the telephone; and 2nd: The surname of the pseudonyms used by each of the literary Brontë sisters, ie. someone who was secretly a Brontë sister. ",194
14 Invitation to congress in Mantua puzzled writer (10)," MAUPASSANT : PASS(an invitation to congress;to have sexual intercourse) contained in(in) anagram of(… puzzled) MANTUA. Answer: Guy de, French writer. ",151
15 Artist‘s model keen on swimmer surfacing (10)," TINTORETTO : T(the early model of car from the Ford Company) + INTO(keen on;very interested in) + reversal of(… surfacing, in a down clue) OTTER(an aquatic mammal and a good swimmer). Defn: …, Italian from the Renaissance school. ",231
17 Lots trap a boar in wood (8), MAHOGANY : MANY(lots;plentiful) containing(trap) [A + HOG(a boar) ]. ,70
"18 Marine blocks small diver by Channel Islands, heading north (8)"," ICEBERGS : Reversal of(…, heading north, in a down clue) [ S(abbrev. for “small”) + GREBE(a diving bird) plus(by) CI(abbrev. for the Channel Islands) ]. ",154
20 A couple of lines in drag essential in soap (6), TALLOW : [ A + LL(a couple of abbrevs. for “line”) ]contained in(in) TOW(to drag;to pull). Answer: Fatty substance mainly from sheep and cattle used for making soap. ,167
21 A hundred and fifty start to enjoy what’s wicked (6)," CANDLE : C(Roman numeral for “hundred”) + AND + L(Roman numeral for “fifty”) + the 1st letter of(start to) “enjoy“. Defn: Wick-ed, having a wick. ",147
22 State weight (4)," MASS : Double defn: 1st: Abbrev. for the US state of Massachusetts; and 2nd: What directly determines weight, but are not equivalents (as taught in physics 101). ",163
1  The Goldwood Trial (6),  OR (gold) + DEAL (soft wood) OR DEAL ORDEAL (severe trial)  ,62
5  Load imported by Parisian is cooked snail (8),  CARGO (load) contained in (imported by) EST (French [Parisian] for ‘is’)  ES (CARGO) T ESCARGOT ([cooked] edible snail)  ,123
9  Suppress line in novel (8),  L (line) contained in (in) STRANGE (interestingly unusual; novel) STRANG (L) E STRANGLE (suppress)  ,102
10  Denied first time in having valid will for assets (6),  TESTATE (having made and left a valid will) excluding (denied) the first T (time) ESTATE  ESTATE (total possessions; assets)  ,128
11  Perverse Pierre drops guts in prison division (6),  PE (PIERRE excluding [drops] the central letters [guts] IERR) contained in (in) WARD (division or department of a prison) WAR (PE) D WARPED (perverted)   ,156
13  Cruel and stupid to constrict busy sound (8),  INANE (senseless; stupid) containing (to constrict) HUM (the noise of [busy] bees often extended to denote the sound of a hive of activity; busy sound) IN (HUM) ANE INHUMANE (cruel)  ,185
"15  Old leg-breaker buried each in ground (6,6)","  Anagram of (ground) BURIED EACH IN  RICHIE BENAUD* RICHIE BENAUD (reference RICHIE BENAUD [1930-2015], Australian leg-spin bowler and commentator)   ",151
18  Doctrine is set in Roman reworking (12),"  Anagram of IS SET IN ROMAN NESTORIANISM* NESTORIANISM (the doctrine of NESTORIus, patriarch of Constantinople [428-431], who said that the divinity and humanity of Christ were not united in a single self-conscious personality) ",229
"21  One’s pride displayed on beach in coastal location (3,5)",  SAND (beach) + I [Roman numeral for one] + EGO (self-worth; pride) SAN D I EGO SAN DIEGO (city on the coast of California)  ,126
23  Miserable face sergeant major wears (6),  SM (sergeant major) contained in (wears) DIAL (face) DI (SM) AL DISMAL (miserable)  ,86
24  Scot‘s road in mess (6),  MI (reference M1 motorway; road) contained in (in) HASH (mesh) HA (MI) SH HAMISH (Scottish name)  ,100
26  Capital‘s decline in endless spiral (8),  SINK (decline) contained in (in) HELIX (spiral) excluding the final letter (endless) X HEL (SINK) I HELSINKI (capital city of Finland)  ,138
28  German in ship chasing British monarch (8),  B (British) + ER (Elizabeth Regina; [British] monarch) + LINER (ship) B ER LINER BERLINER (citizen of BERLIN; German)   ,122
29  Female keeping back beat to contribute (6),  DOE (female of many animals) containing (keeping) TAN (beat) reversed (back) DO (NAT)< E DONATE (contribute)  Down ,117
2  Trade union in retreat overturned custom (6),   TU (Trade Union) contained in (in) (LAIR [retreat] reversed [overturned]) RI (TU) AL< RITUAL (custom)  ,106
3  Infuriated snake in river and goddess in road (11),   (ASP [snake] contained in [in] EXE[river]) + (ATE [Greek goddess of mischief and of all rash actions and their results] contained in [in] RD [road]) EX (ASP) E R (ATE) D EXASPERATED (infuriated)   ,200
4  Member on stage (3),  LEG (limb; member) LEG (on side in cricket) LEG (stage [of a race]) triple definition  ,89
5  Old chairs PM chucked out before prime-time broadcast (7),  ,2
"1 DADAIST Style said to be warped by traditionalists for a start, anti-bourgeois (7)"," DA (duck’s arse, hairstyle) anagram (warped) of SAID then Traditionalists (starting letter of) ",96
"5 FELT HAT Soft item with no end to flatten, not this then? (4,3)"," FELL (to flatten, missing last letter) and THAT (not this then) ",65
9 NONET Person in book group (5)," ONE (person) in NT (New Testament, a book) ",44
10 MOONSCAPE Desolate scene where love in poems can degenerate (9), anagram (degenerate) of O (love) POEMS CAN ,44
11 INTANGIBLE Machinations of Belgian in Poirot ultimately impossible to grasp (10)," anagram (machinations) of BELGIAN IN and poiroT (ultimately, last letter of) ",78
12 CALF Knee higher–this lower? (4), cryptic/double definition – lower than a knee and an animal that lows ,71
"14  See 25 18  See 28 21 GAIT Step by entrance, we hear? (4)", sounds like (we hear) gate (entrance) ,39
22 STARGAZING Daydreaming male catching end of member on a zip (10)," STAG (male) containing (catching) membeR (end of) on A ZING (zip) 25, 14 PUT TWO AND TWO TOGETHER Deduce how to make a square? (3,3,3,3,8) 2 and 2 = 4 (a square number) ",170
26 DHOTI Indian garment pinned back by pandit – oh dear (5), DHOTI found (pinned) reversed (back) inside pandIT – OH Dear ,62
"27 NANKEEN Material in bread, sharp (7)"," NAN (bread) and KEEN (sharp) 28, 18 ROOM FOR IMPROVEMENT Part of house in need of refurbishment? It could be better (4,3,11) cryptic/double definition Down 1, ",160
"2 DUNKIN DONUTS  Idiotic supporting cruel feeding swindle in fast food chain (6,6)", NUTS (idiotic) following UNKIND inside (feeding) DO (swindle) ,63
2  See 1 3 INTONATION Enthusiastic about country’s rise and fall? (10), INTO (enthusiastic about) then NATION (country) ,49
"4 TEMPI After a rise, police on good rates (5)"," MET (police) reversed on PI (pious, good) ",43
"5 FOOTLOOSE Moving freely, ankle screws removed? (9)", double/cryptic definition ,27
6 LUSH Sumptuousboozer (4), double definition ,19
7 HEADACHE A bounder stood up amid laughter –why no sex tonight? (8), A CAD (bounder) reversed (stood up) in HE HE (laughter) ,57
"8 TREE FERN Bird circling ridge to find tropical plant (4,4)", TERN (bird) contains (circles) REEF (ridge) ,45
"13 WESTWARD HO! A marked village showed wart, unfortunately (8,2)"," anagram (unfortunately) of SHOWED WART. The name contains an exclamation mark, which invites debate as to whether the definition still stands as the exclamation mark is not part of the wordplay or the entered solution. ",220
15 OVERTRAIN Plain wet to practise excessively (9), OVERt (plain) and RAIN (wet) ,30
"16 WINGSPAN For example, tit measurement spawning novel (8)", anagram (novel) of SPAWNING ,29
"17 SPLIT TIN Bread –Croatian money? (5,3)"," SPLIT TIN might be money from Split, so Croatian money ",56
19 TIP-OFF Hint –problem with cue? (3-3), double definition ,19
"20 UGLIER One tucks into revolting gruel, less appealing (6)", I (one) inside anagram (revolting) GRUEL ,42
"23 RIDER Qualification for Bellerophon, say? (5)", double definition – rider of Pegasus in Greek mythology ,57
8 AYR  Some say run Grand National here (3)," Hidden in [s]AY R[un]. A slight double-take here, but it turns out Ayr is the venue of the Scottish Grand National. ",117
9 ERODE Undermine what ‘orseman did (5), ‘E RODE. Nice. ,16
"10 DELI  Who had a 17, 21, 1 in store? (4)"," DEL Trotter + I. The I comes from the 1, so that isn’t a pointer to another clue. Another famous scene, of course. ",116
11 ALIBIS  Unprepared – is daughter going to make excuses? (6), A[d] LIB IS. ,14
12 ERLANGEN  General attacked north German town (8), GENERAL* + N. ,15
13 MUTAGENS  Man U get beaten by Spurs at last! They will make changes (8), (MAN U GET)* + [spur]S. ,25
16 STATIC  So full of crap still (6), TAT in SIC. ,13
"17 FALL THROUGH Not happen after some months in Hollywood discussing cast (4,7)", FALL + homophone of “threw”. ,30
"21 THE BAR  Illness partly stopping judge – he may be one of them (3,3)", TB interleaved with HEAR. ,27
23 MADRASAH School in Chennai that’s good (8), MADRAS + AH. ,14
24 ARROGANT Superior skill overcomes Josh’s predecessor (8), ROGAN in ART. Ref to rogan josh. ,34
26 AGATHA Christie‘s originally gave auctioneer table – I’ve got it outside (6), AHA around (G[ave] + A[uctioneer] + T[able]). ,47
28 BERK Fool hit kerb (4), KERB*. ,8
29 RELIC One remains responsible for relative in van (5), REL + IC. ,11
30 ECO Green author (3)," Two definitions. Reference to Umberto Eco. Down 1 NAIL GUN  Breaking news: trouble – boss number 5 sacked (hammer replacement) (4,3) (AIL + GU[v]) in (N + N). ",160
2 ARAB  All but one mounted horse (4), (BAR + A)<. ,13
3 NEWSREEL  Dirty looks when Henry resigns over topical film (8), (LEERS W[h]EN)<. ,18
"4 DOPE  Take some exercise, fool! (4)", DO P.E. ,9
5 REALMS  Referring to help for poor areas (6), RE + ALMS. ,12
6 ODONTALGIA  Change to diagonal a pain (10), Anagram of (TO DIAGONAL). Meaning toothache. ,46
"7 BLUE TIT Flier‘s down – fool! (4,3)", BLUE + TIT. ,13
"14 ALANBROOKE Army chief, ennobled like Newton, ruined? Nothing in it (10)"," A LA + N + (0 in BROKE). That’s a new one for me, but it’s the interestingly-named Alan Brooke, 1st Viscount Alanbrooke. ",122
15 SOHAM  Pretend to keep old place in Cambridgeshire (5), O in SHAM. ,12
"18 ORDNANCE Cannon, maybe, or canon? One needs deleting (8)", ORD[i]NANCE. Can’t believe I haven’t seen this done before. ,61
19 CHARGER  What it costs to run horse (7), CHARGE + R. ,13
20 FASHION Make OFAH situation extremely funny – one’s captivated (7)," I in (OFAH S[ituatio]N)*. Reference to OFAH. Must admit I didn’t recognise the abbreviation at first, not having spotted the theme by that point, but that doesn’t prevent solving. ",181
22 RUAIRI  Sport initially on Sky beginning to irritate Irishman (6), RU + AIR + I[rritate]. ,24
25 TALL High score – 80 percent (4), TALL[y]. ,10
8 Turned KRAAL Dido burned bridges about village in Africa (5)," / KRA_L (dido, US, antic or caper, so lark, turned) around (bridging) A (about) ",81
16 PARKER Thematic deduction (6), / Thematic deduction – Dorothy PARKER 17 tOo TAE / TAI Worry about finding two in Perth (3) / TAE = EAT (worry) about (turned) ,128
18 Name DAN / TAN Short lame Japanese fighter (3), / double defn. DAN is short for Daniel (short name); and can also mean an exponent of martial arts (Japanese fighter) ,119
20 Quits NATO Frenchman blowing his top when his article suits multi-national organisation (4)," / (A)NATO(LE) – Frenchman, losing first letter (blowing his top) and with LE (French, so ‘his’ definite article) quitting ",123
21 HALE Thematic deduction (4)," / Thematic deduction – Ruth HALE 25 tUrn LEO / LEU Sign that’s torn loose dropping to ground at first (3) / ?LE(T G)O – turn loose, dropping T and G (first letters of To and Ground)? 26 bIer IRE / ERE Awful beer with no head causes anger (3) / anag, i.e. awful, of (B)IER, losing first letter, or head 27 piNe AROLLA Pile rock around rock (6) / A_A (volcanic rock) around ROLL (rock, sway) ",391
"28 Roman’s LAZIO Woman’s side maybe infected, initially bound with rope (5)"," / LAZ_O (variation of lasso, rope) around (binding) I (initial letter of Infected) ",84
29 On COLA / COLT Group of Highlanders shortly to take in drink (4)," / C_LA(N) (Scottish family group, short of a letter) around (taking) O (on) ",77
1 Tangle ORE Spangle on bangle (3)," / slightly stretched double defn.? ORE can be a Scandi-wegian montary unit, and ‘spangle’ can be a round disk of metal, so a coin; and ORE can also be seaweed, or tangle ",171
1 Approaches very old people (6), DD ANGLES ,11
5 Sound of one feeding child an alternative to jelly (8), Homonym diner (one feeding) + mite (child) = DYNAMITE ,55
"9 Native American chief would never, never return (8)", Rev. (Aga (cheif) + ‘d (would) + no (never) + no (never) = ONONDAGA ,69
10 Turn right and head north to find battle-axe (6), Go (turn) + r (right) + go (head) + n (north) = GORGON ,56
"11 I will gather wood for burning (2,4)", One (I) around fir (wood) = ON FIRE ,37
12 You and I must cross rather winding canals (8), Us (you and I) around (rather)* = URETHRAS ,44
"13 Clothes off, as rubber will do (4,4)", Wear (clothes) + away(off) = WEAR AWAY ,40
14 Go out and sell a winger (4), DD HAWK ,9
"16 Lacking Ecstasy, take glue (4)", Seize (take) – e (ecstasy) = SIZE ,35
17 I get upset about some paper round’s starting point (8), Rev. Ca (about) + quire (some paper) + r (round’s starting point) = ACQUIRER ,78
20 Becomes weary with joint chief? (8), Flags (Becomes weary) + hip (joint) = FLAGSHIP ,48
"22 Is against equality, heading to the far right (6)", Sexist (against equality) moving s to end (heading to the far right) = EXISTS ,79
"24 Weapon very good, many rounds (6)", Pi (very good) + Rev. (lots (many)) = PISTOL ,46
"25 Prayer and song after Cockney’s own Mass (3,5)", ‘ave (Cockney’s own) + m (mass) + aria (song) = AVE MARIA ,59
26 Acceptance of aid not unusual when out of work (8), (aid not)* around op (work) = ADOPTION ,40
"27 Still sad, yet bubbly (6)", (sad yet)* = STEADY Down ,26
2 Erotic writer concerned with material (5), Nin (Erotic writer – Anais) + on (concerned with) = NINON ,59
3 Pass through US city’s ancient ground (9), LA (US City) + (ancient)* = LANCINATE ,39
"4 Describing eclipse, calls up astronaut (8)", Rev. names (calls) around cap (eclipse) = SPACEMAN ,52
"5 Count bones, a hundred, and regularly upload (7)", Dr (bones) + a + c (hundred) + UpLoAd = DRACULA ,49
"6 Turning 24, receive a piece of wisdom (6)", Rev. Gun (24 = Pistol) + get (receive) = NUGGET ,49
7 Tramp raised pack horse (5), Rev. cram (pack) + h (horse) = MARCH ,38
"8 Arranged at Jarrow, new attack on Paris (6,3)", (at Jarrow + n)* = TROJAN WAR ,31
"13 Stab snake, resulting in rash (9)", Whirl (stab) + wind (snake) = WHIRLWIND ,41
14 Mostly quick boxing to preserve fighter (9), Hurried (quick) – d around can (preserve) = HURRICANE ,55
"15 Tyres may be so adapted, else burst right away (8)", (else burst – r)* = TUBELESS ,30
18 Murderer’s caught fitting lead (7), Cain (murderer) around apt (fitting) = CAPTAIN ,48
19 Bite one pepper (6), Chill (bite) + I (one) = CHILLI ,33
21 Place for one to return clothing (3-2), Rev. put (place) + eg (for one) = GET UP ,42
"1. Dog in jelly, perhaps? (6)"," SETTER Double definition: “Dog” (as in an Irish Setter, say) and “jelly, perhaps?” as in “something that sets” ",112
4. Cut article by some caustic youth leaders (6), SCYTHE THE = “article” beside (“by”) S[ome] C[austic] Y[outh] = “some caustic youth leaders” Definition:  ,107
9. Chief of Hopi also called for a war dance (4)," HAKA H[aka] = “Chief of Hopi” + AKA = “also called” Definition: “war dance” 10. 20 bans bones (10) BARBAROSSA BAR + BAR = “bans” followed by OSSA = “bones” (ossa is the plural of the Latin ‘os’, meaning bone) Definition: “[PIRATE]”, referring to Hayreddin Barbarossa ",268
"11. British novelist, more crafty? (6)"," ARCHER Double definition: “British novelist”, referring to Jeffrey Archer and “more crafty?” as in “more arch” 12. 20 not entirely 20, one providing a spark? (8) GUNFLINT GUN[n] = “[PIRATE] not entirely” (referring to Ben Gunn) + FLINT = “[PIRATE]”, (referring to Captain Flint) Definition: “one providing a spark?” ",317
"13. One fighting to write libretto in small opera, not on (9)"," SWORDSMAN WORDS = “libretto” in S = “small” + MAN[on] = “opera, not on” Definition: “One fighting” ",100
"15. Moustache’s back, go for a blade! (4)", ÉPÉE [moustach]E = “Moustache’s back” + PEE = “go” Definition: “a blade!” ,75
16. Pen for writer of contemporary music (4)," CAGE Double definition: “Pen” (as in an enclosure) and “writer of contemporary music”, referring to John CAGE ",111
"17. Discarding thin part of neck, soft leg eaten (9)", SCRAPPING SCRAG = “thin part of neck” around P = “soft” (piano in musical notation) + PIN = “leg” Definition: “Discarding” ,124
21. Decree found in letters of RC priest (8)," RESCRIPT (RC PRIEST)* Definition: a new one for us: “Decree” – RESCRIPT is defined in Chambers as: “an edict or decree” 22. 20 member on end of yardarm (6) MORGAN ORGAN = “member” on [yardar]M = “end of yardarm” Definition: “[PIRATE]”, referring to Henry MORGAN ",263
"24. Charity event rent asunder, if ending in boozer (10)"," FUNDRAISER (ASUNDER IF R)* – the R in the anagram fodder is from [booze]R = “ending in boozer” and the anagram indicator is “rent” Definition:  25. 20 bluff, by the sound of it (4) KIDD Sounds like “kid” as in “to kid someone” Definition: “[PIRATE]”, referring to William Kidd 26. 20 pieces of eight (6) SILVER Definition: “[PIRATE]” = Long John SILVER and “pieces of eight” ",376
27. Brief toss to catch gold coin once (6)," FLORIN FLIN[G] = “Brief toss” around OR = “gold” Definition: “coin once” Down 1. 20’s bird (7) SPARROW Double definition: “[PIRATE]” = Jack SPARROW 2. 20 school (5) TEACH Double definition: “[PIRATE]” = Edward TEACH, a.k.a. Blackbeard and “school” as in “to school someone / to teach someone”  ",295
"3. Boards having severe problem, scrub floors on ships (7)"," EMBARKS I couldn’t see how to parse this one, so many thanks to my colleague Matthew, who kindly explained it: [sever]E [proble]M [scru]B = “severe problem scrub floors” + ARKS = “ships” Definition: “Boards” ",209
"5. Hole opening in road, careful to go round it (6)", CRANNY R[oad] = “opening in road” in CANNY = “careful” Definition: “Hole” ,75
"6. I’m going to work, entertaining idle fancy about project leader (6-3)", TOODLE-PIP TO + OP = “work” around (IDLE)* around P[roject] = “project leader” Definition: “I’m going” ,104
"7. Concentrate, having put German city centre on the outskirts (7)", ESSENCE ESSEN = “German city” + C[entr]E = “centre on the outskirts” Definition: “Concentrate” (as a noun) ,108
"8. You’re expecting a possible result from this? (9,4)", PREGNANCY TEST A lovely cryptic definition: “You’re expecting!” is indeed a possible result from a pregnancy test  ,116
"14. As was Guy Fawkes, playing dice with a girl? (9)", REGICIDAL (DICE A GIRL) Definition: “As was Guy Fawkes” ,57
"16. Possible bouncers in patterned cloth, did you say? (7)", CHEQUES Sounds like “checks” Definition: “Possible bouncers” – a cheque might bounce ,86
"18. Officer places space station in Russian machine, upside down (7)"," ADMIRAL MIR = “space station” in LADA = “Russian machine” reversed Definition: “Officer” 19. It’s in northwest London (and seen elsewhere) (7) NEASDEN (AND SEEN)* – I’m not crazy about elsewhere as an anagram indicator, but it contributes to a very nice surface reading… Definition: “It’s in northwest London” ",311
20. Copy one in to babble (6), PIRATE PRATE = “babble” around I = “one” Definition: “Copy” in the modern sense of “to copy without permission” ,113
